player_id,Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt p100,On-Off p100,BadPass TO,LostBall TO,Shoot Foul,Off. Foul,Shoot Drawn,Off. Drawn,PGA,And1,Blkd,Awards,Column_25
kispeco01,161,Caris LeVert,30,CLE,SF,38,3,904,0,6,84,10,0,12.2,3.1,33,15,21,1,34,1,344,6,15,
leverca01,161,Caris LeVert,30,ATL,SG,26,0,692,9,47,38,6,0,0.9,2.5,16,5,25,1,37,3,184,12,12,
leverca01,162,Miles McBride,24,NYK,SG,64,10,1593,19,81,0,0,0,7.5,5.6,22,11,50,2,25,14,466,4,33,
leverca01,163,Isaiah Hartenstein,26,OKC,C,57,53,1590,0,0,0,0,100,12.6,-0.8,50,21,90,17,56,2,501,13,31,
mcbrimi01,164,Gradey Dick,21,TOR,SG,54,54,1587,1,42,51,6,0,-6.6,-3.8,38,32,58,7,63,16,236,5,36,
harteis01,165,Paolo Banchero,22,ORL,PF,46,46,1582,0,0,0,89,11,-1.0,-0.9,64,60,59,10,197,4,534,47,51,
dickgr01,166,Patrick Williams,23,CHI,PF,63,36,1576,0,0,2,95,3,-4.8,-6.0,37,26,50,7,40,1,310,8,37,
banchpa01,167,Obi Toppin,26,IND,PF,79,4,1545,0,0,0,65,36,-2.6,-8.3,32,19,61,8,49,1,296,12,25,
willipa01,168,Grayson Allen,29,PHO,SG,64,7,1544,32,66,2,0,0,-3.1,-0.5,47,18,52,8,47,9,332,8,18,
toppiob01,169,Sam Hauser,27,BOS,PF,71,19,1541,0,0,30,67,3,9.7,1.1,13,7,45,0,4,3,164,2,4,
allengr01,170,Ziaire Williams,23,BRK,SF,63,45,1541,1,18,67,14,1,-9.9,-4.0,36,19,75,3,47,19,198,6,38,
hausesa01,171,Gabe Vincent,28,LAL,PG,72,11,1527,83,17,0,0,0,1.3,-0.5,26,4,84,9,6,18,240,1,12,
willizi02,172,Victor Wembanyama,21,SAS,C,46,46,1527,0,0,0,0,100,2.9,9.6,69,59,56,10,86,11,387,23,27,AS
vincega01,173,Jerami Grant,30,POR,PF,47,47,1524,0,0,62,35,4,-6.3,-4.9,31,22,46,6,72,8,245,13,42,
wembavi01,174,Jonas Valančiūnas,32,2TM,C,81,21,1524,0,0,0,0,100,-9.7,-2.9,42,33,97,36,79,2,388,16,39,
grantje01,174,Jonas Valančiūnas,32,WAS,C,49,12,983,0,0,0,0,100,-16.5,-5.8,37,25,49,21,50,1,258,10,24,
valanjo01,174,Jonas Valančiūnas,32,SAC,C,32,9,541,0,0,0,0,100,2.6,2.4,5,8,48,15,29,1,130,6,15,
valanjo01,175,Kyle Filipowski,21,UTA,C,72,27,1522,0,0,0,17,83,-11.0,-3.0,45,30,99,16,73,4,335,19,40,
valanjo01,176,Ja Morant,25,MEM,PG,50,50,1519,100,0,0,0,0,6.2,2.0,122,44,50,2,154,17,862,39,51,
filipky01,177,Matas Buzelis,20,CHI,SF,80,31,1511,0,0,20,75,6,-1.6,-0.6,25,33,97,4,57,4,195,10,29,ROY-7
moranja01,178,LaMelo Ball,23,CHO,PG,47,47,1505,88,12,0,0,0,-5.4,6.6,86,39,50,21,95,9,835,20,43,
buzelma01,179,Dalton Knecht,23,LAL,SF,78,16,1494,0,34,56,11,0,-2.3,-6.3,19,9,62,7,35,1,161,4,27,
ballla01,180,Kevin Porter Jr.,24,2TM,SG,75,4,1482,24,60,16,1,0,1.5,-2.9,71,42,49,14,73,10,625,15,48,
knechda01,180,Kevin Porter Jr.,24,LAC,SG,45,2,884,22,55,22,2,0,-1.4,-7.7,39,30,33,7,34,4,348,6,28,
porteke02,180,Kevin Porter Jr.,24,MIL,SG,30,2,598,26,67,7,0,0,5.7,4.0,32,12,16,7,39,6,277,9,20,
porteke02,181,D'Angelo Russell,28,2TM,PG,58,36,1480,100,0,0,0,0,-1.6,1.5,69,23,55,11,62,10,712,12,14,
porteke02,181,D'Angelo Russell,28,LAL,PG,29,10,763,100,0,0,0,0,2.5,1.0,29,9,24,9,23,8,321,4,9,
russeda01,181,D'Angelo Russell,28,BRK,PG,29,26,717,100,1,0,0,0,-5.9,2.0,40,14,31,2,39,2,391,8,5,
russeda01,182,Lauri Markkanen,27,UTA,PF,47,47,1476,0,0,9,82,9,-6.5,4.2,20,29,39,12,68,8,179,13,39,
russeda01,183,Luke Kennard,28,MEM,SG,65,11,1472,34,51,15,1,0,3.3,-2.6,45,20,27,3,15,1,513,4,11,
markkla01,184,Jamal Shead,22,TOR,PG,75,11,1467,100,0,0,0,0,-7.5,-5.0,84,18,71,6,36,29,773,15,29,
kennalu01,185,Aaron Gordon,29,DEN,PF,51,42,1447,0,0,0,89,11,9.6,8.8,40,14,53,10,91,6,382,17,37,
sheadja01,186,Isaiah Stewart,23,DET,C,72,4,1434,0,0,0,1,99,0.6,-2.1,19,14,85,25,40,4,310,11,12,
gordoaa01,187,Brice Sensabaugh,21,UTA,SF,71,15,1432,0,2,53,44,1,-10.6,-2.1,62,25,55,7,37,3,260,13,27,
stewais01,188,Goga Bitadze,25,ORL,C,70,42,1430,0,0,0,0,100,2.2,4.2,21,17,75,19,56,4,327,11,23,
sensabr01,189,Kel'el Ware,20,MIA,C,64,36,1422,0,0,0,0,100,2.1,2.3,28,12,87,10,34,3,143,7,17,ROY-6
bitadgo01,190,Tari Eason,23,HOU,PF,57,16,1420,0,3,27,65,5,5.6,2.0,30,14,64,9,49,1,201,11,45,
wareke01,191,Zach Edey,22,MEM,C,66,55,1416,0,0,0,0,100,5.7,1.1,26,21,108,25,65,1,165,24,31,ROY-5
easonta01,192,T.J. McConnell,32,IND,PG,79,1,1415,100,0,0,0,0,-1.0,-5.2,64,36,44,1,31,32,855,5,42,
edeyza01,193,Terance Mann,28,2TM,SG,67,13,1414,9,49,40,2,0,-2.3,-5.0,23,18,55,5,32,8,289,7,28,
mccontj01,193,Terance Mann,28,LAC,SG,37,12,732,2,39,55,4,0,-4.3,-10.8,9,11,28,4,15,4,138,2,18,
mannte01,193,Terance Mann,28,ATL,SG,30,1,682,17,59,25,0,0,-0.1,1.3,14,7,27,1,17,4,151,5,10,
mannte01,194,Ryan Dunn,22,PHO,SF,74,44,1410,0,0,48,51,1,-1.7,1.6,18,12,93,7,19,3,146,2,21,
mannte01,195,Sam Merrill,28,CLE,SG,71,4,1401,12,80,9,0,0,10.8,1.6,23,3,65,5,5,20,265,0,15,
dunnry01,196,Ayo Dosunmu,25,CHI,SG,46,26,1394,10,56,30,4,0,-7.1,-9.1,41,17,52,2,34,3,509,10,34,
merrisa01,197,Ty Jerome,27,CLE,SG,70,3,1392,5,50,45,0,0,9.6,-0.3,42,36,33,4,74,2,576,22,27,6MOY-3
dosunay01,198,Julian Strawther,22,DEN,SG,65,4,1384,0,42,58,1,0,-2.7,-10.3,22,17,87,12,34,6,204,7,19,
jeromty01,199,Nick Smith Jr.,20,CHO,SG,60,27,1369,17,73,11,0,0,-15.0,-8.6,52,23,43,2,15,4,348,3,23,
strawju01,200,Jaime Jaquez Jr.,23,MIA,SF,66,17,1368,2,32,56,9,0,-5.3,-9.0,43,38,51,6,72,1,411,17,60,
smithni01,201,Nicolas Batum,36,LAC,PF,78,8,1367,0,0,0,71,29,5.9,2.1,22,3,55,6,9,2,202,2,5,
jaqueja01,202,Jose Alvarado,26,NOP,PG,56,23,1366,100,0,0,0,0,-9.2,0.7,64,17,31,1,33,16,597,9,24,
batumni01,203,Jeremy Sochan,21,SAS,PF,54,23,1364,0,0,0,59,41,-2.7,0.5,32,26,48,16,61,3,309,17,46,
alvarjo01,204,Luke Kornet,29,BOS,C,73,16,1361,0,0,0,0,100,14.7,8.4,12,6,80,10,50,6,309,9,21,
sochaje01,205,Trey Lyles,29,SAC,PF,69,5,1349,0,0,0,59,41,-2.5,-4.6,20,11,56,5,37,11,200,6,12,
kornelu01,206,Jake LaRavia,23,2TM,PF,66,0,1349,0,1,45,50,4,5.1,2.3,39,26,64,9,51,7,391,7,26,
lylestr01,206,Jake LaRavia,23,MEM,PF,47,0,982,0,2,56,41,2,9.7,6.3,31,18,43,8,42,5,329,6,21,
laravja01,206,Jake LaRavia,23,SAC,PF,19,0,367,0,0,18,75,7,-7.1,-8.5,8,8,21,1,9,2,62,1,5,
laravja01,207,Bogdan Bogdanović,32,2TM,SG,54,4,1348,7,56,32,5,0,2.5,0.6,43,15,58,10,28,9,349,5,12,
laravja01,207,Bogdan Bogdanović,32,ATL,SG,24,0,598,4,76,19,1,0,-3.9,-3.2,26,4,27,5,14,6,116,3,5,
bogdabo01,207,Bogdan Bogdanović,32,LAC,SG,30,4,750,10,39,43,8,0,7.6,3.7,17,11,31,5,14,3,233,2,7,
bogdabo01,208,Justin Champagnie,23,WAS,SF,62,31,1340,0,10,65,25,0,-9.0,4.8,31,14,59,3,32,4,145,10,22,
bogdabo01,209,Paul George,34,PHI,PF,41,41,1334,0,0,9,89,2,-3.6,4.2,59,29,42,12,44,7,435,11,20,
champju01,210,Ausar Thompson,22,DET,SF,59,48,1328,0,2,75,23,0,4.3,3.5,38,28,58,8,62,21,330,9,42,
georgpa01,211,Donovan Clingan,20,POR,C,67,37,1324,0,0,0,0,100,-0.2,4.6,26,15,130,24,57,1,193,16,23,
thompau01,212,Jordan Hawkins,22,NOP,SG,56,9,1321,6,50,39,5,0,-12.5,-4.3,23,22,30,3,33,6,158,4,26,
clingdo01,213,Tyrese Martin,25,BRK,SG,60,11,1315,20,55,23,2,0,-9.9,-3.6,46,21,34,1,28,3,302,2,15,
hawkijo01,214,Mason Plumlee,34,PHO,C,74,21,1300,0,0,0,1,99,1.1,5.7,19,17,97,16,59,3,317,8,26,
martity01,215,Jonathan Mogbo,23,TOR,PF,63,18,1286,0,0,0,42,57,-9.3,-7.3,38,17,75,9,44,5,346,12,31,
plumlma01,216,Jalen Johnson,23,ATL,SF,36,36,1284,0,0,9,91,0,1.4,3.8,66,15,34,11,64,5,426,18,39,
mogbojo01,217,Max Strus,28,CLE,SF,50,37,1273,0,21,68,11,0,8.9,-1.2,32,13,59,2,10,12,365,2,11,
johnsja05,218,Johnny Juzang,23,UTA,SG,64,18,1270,1,34,59,6,0,-13.2,-5.9,15,13,81,4,21,4,171,7,15,
strusma01,219,Ron Holland,19,DET,SF,81,2,1266,0,2,75,23,0,-1.0,-4.4,26,29,67,8,66,13,208,18,23,
juzanjo01,220,Javonte Green,31,2TM,SG,68,19,1258,15,49,35,1,0,-7.3,-0.4,14,9,59,5,40,5,132,13,14,
hollaro01,220,Javonte Green,31,NOP,SG,50,18,1092,17,48,35,1,0,-10.3,-0.9,14,7,48,4,36,3,104,11,13,
greenja02,220,Javonte Green,31,CLE,SG,18,1,166,6,57,37,0,0,12.7,3.0,0,2,11,1,4,2,28,2,1,
greenja02,221,Nick Richards,27,2TM,C,57,43,1256,0,0,0,0,100,-8.6,-4.5,24,25,83,24,76,9,120,16,51,
greenja02,221,Nick Richards,27,CHO,C,21,9,440,0,0,0,0,100,-9.3,0.1,10,12,27,7,40,5,67,9,19,
richani01,221,Nick Richards,27,PHO,C,36,34,816,0,0,0,0,100,-8.3,-7.0,14,13,56,17,36,4,53,7,32,
richani01,222,Dean Wade,28,CLE,PF,59,30,1252,0,0,20,66,13,12.6,4.1,6,7,56,5,13,5,191,7,9,
richani01,223,Ricky Council IV,23,PHI,SF,73,12,1250,0,11,64,25,0,-5.7,1.0,21,16,31,8,77,5,239,16,25,
wadede01,224,Tidjane Salaün,19,CHO,PF,60,10,1244,0,0,6,84,10,-13.1,-5.4,19,21,44,10,39,7,179,6,29,
councri01,225,Bobby Portis,29,MIL,PF,49,7,1244,0,0,0,82,18,3.0,1.1,23,14,56,8,33,2,264,9,31,
salauti01,226,Moussa Diabaté,23,CHO,C,71,8,1241,0,0,0,9,91,-3.4,8.6,25,18,49,9,51,7,142,12,24,
portibo01,227,Jeremiah Robinson-Earl,24,NOP,PF,66,9,1239,0,0,2,76,22,-12.3,-3.8,25,18,50,2,25,2,220,4,18,
diabamo01,228,Simone Fontecchio,29,DET,SF,75,0,1237,0,0,22,77,1,0.4,-2.3,25,21,52,2,36,10,168,9,18,
robinje02,229,Cole Anthony,24,ORL,PG,67,22,1234,100,0,0,0,0,-2.0,-2.2,60,27,68,4,49,10,457,13,14,
fontesi01,230,Ben Sheppard,23,IND,SG,63,9,1228,2,82,16,0,0,-1.3,-5.3,12,5,85,1,11,12,195,3,13,
anthoco01,231,Daniel Gafford,26,DAL,C,57,31,1226,0,0,0,1,99,0.9,3.0,18,22,92,18,92,4,186,26,30,
sheppbe01,232,John Collins,27,UTA,PF,40,31,1220,0,0,43,55,3,-0.3,12.8,36,34,60,21,83,3,198,23,54,
gaffoda01,233,Caleb Martin,29,2TM,SF,45,24,1218,1,36,55,8,0,-6.3,-1.1,13,26,37,7,40,15,238,6,15,
collijo01,233,Caleb Martin,29,PHI,SF,31,24,943,0,40,55,5,0,-6.3,0.2,8,22,23,5,28,11,172,4,11,
martica02,233,Caleb Martin,29,DAL,SF,14,0,275,3,23,55,19,0,-6.4,-5.6,5,4,14,2,12,4,66,2,4,
martica02,234,Kristaps Porziņģis,29,BOS,C,42,42,1210,0,0,0,12,88,5.7,-4.9,16,14,65,16,89,3,230,14,23,
martica02,235,Brandon Clarke,28,MEM,PF,64,18,1207,0,2,38,54,7,8.7,5.5,14,13,87,8,51,6,160,23,22,
porzikr01,236,Deandre Ayton,26,POR,C,40,40,1206,0,0,0,0,100,-6.8,-5.1,21,25,56,10,26,2,159,7,15,
clarkbr01,237,Jarace Walker,21,IND,PF,75,5,1187,0,0,22,69,10,-5.4,-11.0,42,23,60,6,34,4,263,10,10,
aytonde01,238,Kawhi Leonard,33,LAC,SF,37,37,1180,0,0,15,80,5,12.7,11.5,28,32,23,6,57,0,280,14,11,
walkeja02,239,Clint Capela,30,ATL,C,55,41,1176,0,0,0,0,100,-3.1,-2.6,17,9,59,10,49,10,146,11,36,
leonaka01,240,Cody Martin,29,2TM,SF,53,8,1173,0,26,60,14,0,-3.1,7.1,28,16,49,1,25,15,265,2,15,
capelca01,240,Cody Martin,29,CHO,SF,39,8,967,0,26,64,10,1,-2.1,9.7,21,15,34,0,19,10,227,0,9,
martico01,240,Cody Martin,29,PHO,SF,14,0,206,0,25,42,33,0,-7.8,-5.3,7,1,15,1,6,5,38,2,6,
martico01,241,Mark Williams,23,CHO,C,44,41,1171,0,0,0,1,100,-13.1,-5.3,27,23,60,15,87,3,276,25,25,
martico01,242,Precious Achiuwa,25,NYK,C,57,10,1170,0,0,0,49,51,-0.9,-7.2,15,16,53,10,36,2,129,9,24,
willima07,243,Nikola Jović,21,MIA,PF,46,10,1156,0,0,3,90,7,-1.3,-2.7,29,14,47,7,43,3,316,10,12,
achiupr01,244,Justin Edwards,21,PHI,SF,44,26,1155,0,36,54,10,0,-12.1,-8.0,19,22,58,1,20,4,163,2,25,
jovicni01,245,Vit Krejci,24,ATL,PG,57,16,1153,38,61,1,0,0,-2.5,-1.8,30,14,55,0,21,4,358,3,8,
edwarju01,246,Jonathan Kuminga,22,GSW,PF,47,10,1144,0,0,7,61,32,0.7,-3.9,34,24,39,9,113,4,266,11,48,
krejcvi01,247,Kevon Looney,28,GSW,C,76,6,1142,0,0,0,1,99,5.9,3.4,13,9,86,15,44,3,299,12,17,
kuminjo01,248,Kenrich Williams,30,OKC,PF,69,7,1132,0,0,11,61,28,15.1,2.8,16,14,53,2,20,17,237,7,22,
looneke01,249,Julian Phillips,21,CHI,SF,79,5,1123,0,0,33,67,1,1.9,4.4,9,9,53,1,35,5,100,10,17,
willike04,250,Aaron Nesmith,25,IND,SF,45,37,1123,0,19,81,1,0,9.1,9.3,16,10,63,8,35,16,126,14,22,
phillju01,251,Dalano Banton,25,POR,PG,67,7,1120,74,26,0,0,0,-2.8,0.6,49,25,34,4,62,3,388,15,35,
nesmiaa01,252,Ben Simmons,28,2TM,PG,51,24,1120,68,29,2,0,0,-2.2,2.8,66,16,47,12,17,13,710,5,10,
bantoda01,252,Ben Simmons,28,BRK,PG,33,24,825,76,24,0,0,0,-3.5,5.0,54,15,33,11,13,9,571,4,8,
simmobe01,252,Ben Simmons,28,LAC,PG,18,0,295,48,43,9,0,0,1.4,-3.4,12,1,14,1,4,4,139,1,2,
simmobe01,253,Ja'Kobe Walter,20,TOR,SG,52,18,1103,19,72,9,0,0,-3.1,1.6,22,16,58,3,43,10,192,10,39,
simmobe01,254,Jaxson Hayes,24,LAL,C,56,35,1093,0,0,0,0,100,3.9,3.1,14,6,95,19,47,7,152,12,11,
walteja01,255,Cameron Payne,30,NYK,PG,72,5,1090,84,16,0,0,0,9.5,7.4,27,14,52,4,22,18,479,5,12,
hayesja02,256,Jonathan Isaac,27,ORL,PF,71,1,1090,0,0,6,77,17,-1.6,-1.6,12,8,54,10,40,1,91,8,14,
payneca01,257,DaQuan Jeffries,27,CHO,SG,47,20,1071,0,9,67,24,1,-12.1,-3.7,18,11,70,1,14,2,129,2,17,
isaacjo01,258,Jusuf Nurkić,30,2TM,C,51,32,1063,0,0,0,0,100,-8.9,-3.7,42,23,71,30,63,2,286,15,16,
jeffrda01,258,Jusuf Nurkić,30,PHO,C,25,23,592,0,0,0,0,100,-5.9,-3.7,27,13,43,17,33,2,112,6,11,
nurkiju01,258,Jusuf Nurkić,30,CHO,C,26,9,471,0,0,0,0,100,-12.7,-3.7,15,10,28,13,30,0,174,9,5,
nurkiju01,259,Seth Curry,34,CHO,SG,68,14,1062,22,72,6,0,0,-8.8,0.8,16,13,26,1,16,5,149,6,7,
nurkiju01,260,Cody Williams,20,UTA,SG,50,21,1060,3,33,62,2,0,-14.5,-7.3,16,20,52,3,20,2,149,4,17,
curryse01,261,Isaac Okoro,24,CLE,SG,55,22,1053,0,25,66,9,0,14.1,5.9,8,6,58,6,20,5,165,2,19,
willico04,262,Oso Ighodaro,22,PHO,PF,61,6,1045,0,0,2,46,53,0.5,4.4,17,15,65,6,20,1,166,5,15,
okorois01,263,Jared Butler,24,2TM,SG,60,17,1044,87,13,0,0,0,-6.3,2.2,59,16,49,2,43,4,510,16,39,
ighodos01,263,Jared Butler,24,WAS,PG,32,0,362,100,0,0,0,0,-5.5,7.4,21,5,21,2,21,2,190,13,23,
butleja02,263,Jared Butler,24,PHI,SG,28,17,682,80,20,0,0,0,-6.8,-0.5,38,11,28,0,22,2,320,3,16,
butleja02,264,Jamison Battle,23,TOR,SF,59,10,1042,0,19,58,22,0,-8.9,-6.3,14,8,42,1,6,6,133,1,14,
butleja02,265,Noah Clowney,20,BRK,PF,46,20,1042,0,0,10,63,27,-13.4,-8.1,14,14,58,10,37,13,103,6,28,
battlja01,266,Alex Caruso,30,OKC,SG,54,3,1041,26,52,22,0,0,15.2,2.9,26,7,50,3,28,17,336,9,14,6MOY-8
clownno01,267,Kris Murray,24,POR,SF,69,6,1040,0,10,66,23,1,-1.5,2.4,19,17,34,3,26,5,167,5,20,
carusal01,268,Dejounte Murray,28,NOP,PG,31,31,1012,22,76,2,0,0,-10.0,-0.5,62,36,21,3,56,1,543,11,20,
murrakr01,269,Jalen Suggs,23,ORL,PG,35,35,1002,91,9,0,0,0,0.4,1.2,55,28,43,8,43,20,296,10,17,
murrade01,270,Kyle Anderson,31,2TM,PF,61,4,1002,0,0,0,71,29,-0.7,-3.3,25,6,40,2,32,4,359,9,17,
suggsja01,270,Kyle Anderson,31,GSW,PF,36,3,541,0,0,0,63,37,-5.4,-10.3,11,5,19,1,13,2,200,7,7,
anderky01,270,Kyle Anderson,31,MIA,SF,25,1,461,0,0,1,80,20,4.9,4.8,14,1,21,1,19,2,159,2,10,
anderky01,271,Brandon Boston Jr.,23,NOP,SG,42,10,993,1,41,48,9,0,-7.5,2.9,27,17,33,5,39,8,230,3,24,
anderky01,272,Dalen Terry,22,CHI,SG,73,5,987,1,31,62,7,0,-7.5,-8.4,26,13,65,2,31,3,235,5,17,
bostobr01,273,Andre Jackson Jr.,23,MIL,SG,67,43,980,1,65,28,7,0,-1.0,-4.4,34,8,51,9,13,7,211,2,7,
terryda01,274,Zach Collins,27,2TM,PF,64,12,977,0,0,0,2,98,-1.7,0.5,21,21,81,13,35,7,259,8,19,
jacksan01,274,Zach Collins,27,SAS,C,36,4,425,0,0,0,0,100,-9.6,-7.4,7,8,38,7,15,2,112,5,11,
colliza01,274,Zach Collins,27,CHI,PF,28,8,552,0,0,0,4,96,4.4,6.6,14,13,43,6,20,5,147,3,8,
colliza01,275,Trayce Jackson-Davis,24,GSW,C,62,37,967,0,0,0,0,100,-2.5,-7.9,18,9,44,16,57,0,269,16,43,
colliza01,276,Thomas Bryant,27,2TM,C,66,8,963,0,0,0,0,100,-1.1,-4.4,14,5,48,6,32,4,118,9,17,
jackstr02,276,Thomas Bryant,27,MIA,C,10,0,115,0,0,0,0,100,9.7,9.4,2,0,5,0,4,1,8,0,1,
bryanth01,276,Thomas Bryant,27,IND,C,56,8,848,0,0,0,0,100,-2.6,-6.3,12,5,43,6,28,3,110,9,16,
bryanth01,277,Jalen Smith,24,CHI,C,64,2,962,0,0,0,2,98,-1.0,0.4,13,7,59,12,43,7,157,13,14,
bryanth01,278,Jordan Clarkson,32,UTA,SG,37,9,962,3,78,18,0,0,-10.2,-1.4,37,34,24,6,58,2,333,14,37,
smithja04,279,Gary Payton II,32,GSW,SG,62,11,927,26,71,4,0,0,6.9,4.4,19,4,38,13,19,2,206,10,20,
clarkjo01,280,Brandon Miller,22,CHO,SF,27,27,924,0,0,74,23,3,-7.0,3.1,32,26,27,12,34,4,237,6,21,
paytoga02,281,Bruce Brown,28,2TM,PG,41,12,922,13,78,9,0,0,-12.0,-5.0,18,19,32,1,31,1,202,8,22,
millebr02,281,Bruce Brown,28,TOR,PG,18,0,353,9,89,2,0,0,-7.6,-3.6,7,10,13,1,14,0,67,3,11,
brownbr01,281,Bruce Brown,28,NOP,PG,23,12,569,15,71,14,0,0,-14.7,-5.9,11,9,19,0,17,1,135,5,11,
brownbr01,282,Immanuel Quickley,25,TOR,PG,33,33,918,92,8,0,0,0,-2.0,3.0,34,14,26,6,59,3,449,11,25,
brownbr01,283,Trendon Watford,24,BRK,PF,44,6,913,0,0,0,80,20,-4.3,4.1,29,29,43,15,61,5,297,14,36,
quickim01,284,KJ Martin,24,2TM,PF,43,16,912,0,3,46,49,2,-6.9,1.0,12,10,61,1,26,1,121,9,20,
watfotr01,284,KJ Martin,24,PHI,PF,24,7,480,0,0,31,65,4,3.5,11.3,5,6,38,1,15,1,49,3,12,
martike04,284,KJ Martin,24,UTA,SF,19,9,432,0,7,62,30,1,-18.5,-10.4,7,4,23,0,11,0,72,6,8,
martike04,285,Jaden Hardy,22,DAL,SG,57,3,907,15,69,16,0,0,-4.1,-3.7,32,34,49,8,38,9,188,7,24,
martike04,286,Day'Ron Sharpe,23,BRK,C,50,2,907,0,0,0,0,100,1.8,12.1,21,16,45,19,33,2,215,8,27,
hardyja02,287,Adem Bona,21,PHI,C,58,11,905,0,0,0,6,94,-6.7,-0.4,18,18,68,22,47,2,64,14,13,
sharpda01,288,Tre Jones,25,2TM,PG,46,9,905,92,8,0,0,0,-2.5,-0.4,18,12,24,3,28,11,485,10,18,
bonaad01,288,Tre Jones,25,SAS,PG,28,0,450,83,17,0,0,0,0.0,3.4,15,4,15,1,12,5,265,6,4,
jonestr01,288,Tre Jones,25,CHI,PG,18,9,455,100,0,0,0,0,-4.9,-4.1,3,8,9,2,16,6,220,4,14,
jonestr01,289,Jaden Ivey,22,DET,SG,30,30,898,7,76,18,0,0,-3.9,-7.6,42,28,23,9,56,7,294,13,26,
jonestr01,290,Kelly Olynyk,33,2TM,C,44,22,891,0,0,0,0,100,-4.0,3.9,44,16,73,10,44,7,294,4,13,
iveyja01,290,Kelly Olynyk,33,TOR,C,24,2,383,0,0,0,0,100,-6.2,-2.1,18,7,33,7,19,1,128,1,4,
olynyke01,290,Kelly Olynyk,33,NOP,C,20,20,508,0,0,0,0,100,-2.3,8.4,26,9,40,3,25,6,166,3,9,
olynyke01,291,Chet Holmgren,22,OKC,C,32,32,877,0,0,0,36,64,16.3,4.1,10,32,41,10,66,2,141,12,35,
olynyke01,292,Neemias Queta,25,BOS,C,62,6,863,0,0,0,11,89,10.1,1.4,6,8,57,18,28,2,120,5,13,
holmgch01,293,Alec Burks,33,MIA,SG,49,14,863,7,54,38,2,0,6.2,7.2,21,3,24,3,17,6,125,3,9,
quetane01,294,Chris Boucher,32,TOR,PF,50,0,862,0,0,3,91,7,-0.6,4.7,10,10,42,6,42,4,79,9,19,
burksal01,295,Zion Williamson,24,NOP,PF,30,30,857,0,0,32,61,8,-3.1,8.4,35,34,41,17,133,0,406,35,61,
bouchch01,296,Khris Middleton,33,2TM,SF,37,21,843,0,0,48,51,1,1.2,4.7,31,19,29,2,35,5,359,10,13,
willizi01,296,Khris Middleton,33,MIL,SF,23,7,534,0,0,75,25,0,4.8,2.9,21,14,20,1,16,1,241,4,7,
middlkh01,296,Khris Middleton,33,WAS,SF,14,14,309,0,0,1,97,3,-5.0,7.8,10,5,9,1,19,4,118,6,6,
middlkh01,297,KJ Simpson,22,CHO,PG,36,15,842,100,0,0,0,0,-15.8,-8.2,26,17,27,4,22,11,273,6,18,
middlkh01,298,Shake Milton,28,2TM,SG,57,2,837,24,54,21,1,0,-7.3,-3.9,22,12,31,3,30,6,253,9,19,
simpskj01,298,Shake Milton,28,BRK,SG,27,1,492,16,60,22,2,0,-7.0,0.6,9,8,18,2,17,6,164,5,10,
miltosh01,298,Shake Milton,28,LAL,SG,30,1,345,36,45,18,1,0,-7.8,-10.3,13,4,13,1,13,0,89,4,9,
miltosh01,299,Dereck Lively II,20,DAL,C,36,29,833,0,0,0,0,100,7.3,10.8,18,9,61,9,37,0,214,7,23,
miltosh01,300,Garrison Mathews,28,ATL,SG,47,2,830,6,73,21,0,0,-3.4,-2.8,17,6,41,2,32,17,138,7,4,
livelde01,301,Cam Whitmore,20,HOU,SF,51,3,827,0,1,48,49,3,0.6,-4.7,19,18,25,5,37,0,124,7,30,
mathega01,302,Ryan Rollins,22,MIL,PG,56,19,820,92,8,0,0,0,5.4,4.0,34,11,49,6,20,6,245,6,21,
whitmca01,303,Marcus Sasser,24,DET,PG,57,1,811,95,5,0,0,0,2.7,0.8,32,16,34,2,23,0,327,6,16,
rolliry01,304,Steven Adams,31,HOU,C,58,3,794,0,0,0,0,100,8.6,5.4,30,14,31,7,37,2,154,10,10,
sassema01,305,Aaron Holiday,28,HOU,PG,62,3,792,100,0,0,0,0,5.5,1.6,22,10,34,4,9,13,203,3,11,
adamsst01,306,Karlo Matković,23,NOP,PF,42,7,791,0,0,0,33,67,-4.4,6.5,22,6,67,11,21,0,111,8,11,
holidaa01,307,Caleb Houstan,22,ORL,SF,58,6,788,1,21,70,9,0,-5.0,-5.6,6,2,26,1,6,1,90,2,6,
matkoka01,308,Vasilije Micić,31,2TM,PG,41,16,785,89,11,1,0,0,-7.8,1.6,45,21,23,3,16,8,295,4,23,
houstca01,308,Vasilije Micić,31,CHO,PG,36,16,764,91,9,0,0,0,-8.4,1.2,43,21,23,2,16,8,293,4,23,
micicva01,308,Vasilije Micić,31,PHO,PG,5,0,21,0,73,27,0,0,12.4,15.3,2,0,0,1,0,0,2,0,0,
micicva01,309,Jaylin Williams,22,OKC,PF,47,9,784,0,0,1,26,74,18.8,7.1,21,5,53,7,12,16,294,4,5,
micicva01,310,Pelle Larsson,23,MIA,SG,55,8,782,8,59,32,1,0,3.1,3.1,16,4,50,0,27,9,164,7,11,
willija07,311,Cam Thomas,23,BRK,SG,25,23,781,12,63,25,0,0,-7.2,0.4,21,27,24,6,71,7,224,16,28,
