player_id,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
mcbrimi01,162.0,Miles McBride,24.0,NYK,SG,64.0,10.0,1593.0,6.9,17.0,0.406,3.6,9.7,0.369,3.3,7.3,0.455,0.511,1.6,2.0,0.813,1.5,3.6,5.0,5.8,2.1,0.5,1.3,3.4,19.0,117.0,116.0,
harteis01,163.0,Isaiah Hartenstein,26.0,OKC,C,57.0,53.0,1590.0,8.4,14.5,0.581,0.0,0.6,0.0,8.4,13.9,0.605,0.581,2.4,3.5,0.675,4.9,13.5,18.4,6.6,1.4,1.9,2.9,5.2,19.2,124.0,104.0,
dickgr01,164.0,Gradey Dick,21.0,TOR,SG,54.0,54.0,1587.0,8.0,19.6,0.41,3.5,9.9,0.35,4.6,9.7,0.47,0.498,4.0,4.7,0.858,1.3,4.5,5.9,3.0,1.5,0.3,2.5,3.6,23.6,107.0,117.0,
banchpa01,165.0,Paolo Banchero,22.0,ORL,PF,46.0,46.0,1582.0,13.0,28.8,0.452,2.7,8.6,0.32,10.3,20.2,0.509,0.5,8.8,12.2,0.727,1.6,9.3,10.9,6.9,1.1,0.9,4.3,3.1,37.6,109.0,110.0,
willipa01,166.0,Patrick Williams,23.0,CHI,PF,63.0,36.0,1576.0,6.1,15.3,0.397,2.8,8.1,0.353,3.2,7.2,0.447,0.49,1.8,2.5,0.723,1.3,5.7,7.0,3.7,1.4,0.9,2.5,2.6,16.8,100.0,117.0,
toppiob01,167.0,Obi Toppin,26.0,IND,PF,79.0,4.0,1545.0,9.9,18.6,0.529,3.4,9.4,0.365,6.4,9.3,0.695,0.621,2.8,3.5,0.781,1.7,8.2,9.9,4.0,1.4,0.9,2.1,3.4,25.9,122.0,114.0,
allengr01,168.0,Grayson Allen,29.0,PHO,SG,64.0,7.0,1544.0,7.0,15.7,0.448,4.8,11.2,0.426,2.2,4.5,0.504,0.6,3.0,3.7,0.816,1.1,5.1,6.2,4.4,1.7,0.6,2.4,3.0,21.8,119.0,120.0,
hausesa01,169.0,Sam Hauser,27.0,BOS,PF,71.0,19.0,1541.0,7.0,15.4,0.451,5.4,13.0,0.416,1.6,2.4,0.64,0.627,0.4,0.4,1.0,1.4,5.9,7.3,2.1,1.3,0.4,0.7,2.8,19.7,128.0,113.0,
willizi02,170.0,Ziaire Williams,23.0,BRK,SF,63.0,45.0,1541.0,6.9,16.8,0.412,3.3,9.8,0.341,3.6,7.0,0.509,0.511,3.3,4.0,0.821,2.0,7.3,9.3,2.7,2.0,0.9,2.2,4.8,20.4,109.0,114.0,
vincega01,171.0,Gabe Vincent,28.0,LAL,PG,72.0,11.0,1527.0,5.4,13.5,0.4,3.5,10.0,0.353,1.9,3.6,0.532,0.53,0.5,0.7,0.714,0.6,2.3,3.0,3.2,1.6,0.4,1.3,4.9,14.8,108.0,118.0,
wembavi01,172.0,Victor Wembanyama,21.0,SAS,C,46.0,46.0,1527.0,12.9,27.1,0.476,4.5,12.8,0.352,8.4,14.4,0.586,0.559,5.0,6.0,0.836,2.6,13.4,16.0,5.3,1.6,5.6,4.7,3.3,35.3,109.0,108.0,AS
grantje01,173.0,Jerami Grant,30.0,POR,PF,47.0,47.0,1524.0,6.8,18.3,0.373,3.4,9.4,0.365,3.4,8.9,0.381,0.467,4.5,5.3,0.849,0.8,4.4,5.2,3.2,1.3,1.5,2.1,3.5,21.6,109.0,117.0,
valanjo01,174.0,Jonas Valančiūnas,32.0,2TM,C,81.0,21.0,1524.0,10.9,19.8,0.55,0.3,1.2,0.216,10.6,18.6,0.571,0.557,4.6,5.2,0.879,6.0,13.8,19.8,5.2,1.2,1.4,3.8,5.7,26.6,118.0,114.0,
valanjo01,174.0,Jonas Valančiūnas,32.0,WAS,C,49.0,12.0,983.0,11.2,20.4,0.547,0.3,1.3,0.259,10.8,19.1,0.567,0.556,4.6,5.1,0.896,5.8,13.7,19.6,5.2,1.1,1.4,4.3,4.7,27.3,115.0,115.0,
valanjo01,174.0,Jonas Valančiūnas,32.0,SAC,C,32.0,9.0,541.0,10.3,18.5,0.556,0.1,0.9,0.1,10.2,17.6,0.579,0.559,4.5,5.3,0.847,6.3,13.8,20.2,5.1,1.4,1.6,2.9,7.6,25.2,125.0,112.0,
filipky01,175.0,Kyle Filipowski,21.0,UTA,C,72.0,27.0,1522.0,8.2,16.3,0.502,2.4,6.9,0.35,5.8,9.4,0.614,0.576,2.9,4.5,0.65,3.5,10.3,13.9,4.4,1.5,0.7,3.2,5.4,21.8,115.0,118.0,
moranja01,176.0,Ja Morant,25.0,MEM,PG,50.0,50.0,1519.0,12.4,27.2,0.454,2.7,8.7,0.309,9.7,18.5,0.523,0.504,8.0,9.8,0.824,1.0,5.2,6.3,11.1,1.9,0.4,5.7,3.5,35.5,113.0,115.0,
buzelma01,177.0,Matas Buzelis,20.0,CHI,SF,80.0,31.0,1511.0,7.8,17.1,0.454,3.0,8.2,0.361,4.8,8.9,0.54,0.541,2.7,3.3,0.815,1.7,6.9,8.6,2.4,0.9,2.3,2.3,4.0,21.3,108.0,115.0,ROY-7
ballla01,178.0,LaMelo Ball,23.0,CHO,PG,47.0,47.0,1505.0,13.3,32.8,0.405,5.8,17.3,0.339,7.4,15.5,0.478,0.494,6.3,7.5,0.843,1.5,6.0,7.6,11.3,1.8,0.4,5.5,5.1,38.7,108.0,117.0,
knechda01,179.0,Dalton Knecht,23.0,LAL,SF,78.0,16.0,1494.0,8.5,18.3,0.461,4.2,11.2,0.376,4.2,7.1,0.594,0.576,2.1,2.8,0.762,1.2,5.9,7.1,2.2,0.8,0.3,1.2,3.1,23.2,117.0,118.0,
porteke02,180.0,Kevin Porter Jr.,24.0,2TM,SG,75.0,4.0,1482.0,9.7,21.5,0.449,1.8,5.8,0.311,7.8,15.7,0.501,0.492,4.3,5.6,0.769,1.4,7.8,9.2,8.4,2.7,0.4,4.5,3.9,25.4,105.0,110.0,
porteke02,180.0,Kevin Porter Jr.,24.0,LAC,SG,45.0,2.0,884.0,9.6,22.7,0.423,1.4,5.9,0.245,8.1,16.8,0.485,0.455,2.7,4.2,0.645,1.6,7.3,8.9,8.0,2.4,0.6,4.7,3.9,23.3,96.0,110.0,
porteke02,180.0,Kevin Porter Jr.,24.0,MIL,SG,30.0,2.0,598.0,9.8,19.8,0.494,2.3,5.7,0.408,7.4,14.1,0.529,0.553,6.5,7.5,0.871,1.1,8.5,9.5,9.1,3.1,0.2,4.2,4.0,28.5,118.0,110.0,
russeda01,181.0,D'Angelo Russell,28.0,2TM,PG,58.0,36.0,1480.0,8.3,21.3,0.39,3.8,12.0,0.314,4.5,9.3,0.489,0.479,4.0,4.8,0.834,0.7,4.7,5.4,9.9,1.9,0.8,3.6,3.8,24.5,109.0,116.0,
russeda01,181.0,D'Angelo Russell,28.0,LAL,PG,29.0,10.0,763.0,8.3,20.0,0.415,3.6,10.8,0.333,4.7,9.2,0.51,0.505,2.9,3.4,0.849,0.5,4.6,5.2,8.8,1.5,0.3,3.2,3.4,23.1,110.0,117.0,
russeda01,181.0,D'Angelo Russell,28.0,BRK,PG,29.0,26.0,717.0,8.3,22.7,0.367,4.0,13.3,0.297,4.4,9.4,0.467,0.454,5.3,6.4,0.826,0.8,4.9,5.7,11.2,2.3,1.3,4.0,4.3,25.9,107.0,115.0,
markkla01,182.0,Lauri Markkanen,27.0,UTA,PF,47.0,47.0,1476.0,9.6,22.8,0.423,4.5,13.0,0.346,5.1,9.8,0.525,0.521,5.3,6.0,0.876,2.3,6.7,9.0,2.3,1.1,0.6,2.1,2.6,29.0,115.0,122.0,
kennalu01,183.0,Luke Kennard,28.0,MEM,SG,65.0,11.0,1472.0,6.5,13.6,0.478,3.6,8.2,0.433,2.9,5.4,0.547,0.609,1.6,1.8,0.895,1.2,4.6,5.8,6.8,1.6,0.2,2.3,1.9,18.2,127.0,116.0,
sheadja01,184.0,Jamal Shead,22.0,TOR,PG,75.0,11.0,1467.0,6.7,16.5,0.405,2.4,7.3,0.323,4.3,9.2,0.47,0.476,1.7,2.3,0.768,1.0,2.8,3.8,10.4,1.9,0.3,3.8,5.2,17.5,104.0,117.0,
gordoaa01,185.0,Aaron Gordon,29.0,DEN,PF,51.0,42.0,1447.0,8.8,16.5,0.531,2.5,5.7,0.436,6.3,10.8,0.582,0.607,4.8,5.9,0.81,2.7,5.5,8.2,5.5,0.8,0.5,2.4,2.7,24.9,129.0,120.0,
stewais01,186.0,Isaiah Stewart,23.0,DET,C,72.0,4.0,1434.0,5.9,10.6,0.559,0.6,1.8,0.321,5.3,8.8,0.607,0.586,2.2,2.9,0.759,4.4,9.0,13.4,4.1,0.9,3.4,2.3,6.1,14.6,125.0,110.0,
sensabr01,187.0,Brice Sensabaugh,21.0,UTA,SF,71.0,15.0,1432.0,9.2,20.1,0.459,5.3,12.5,0.422,4.0,7.6,0.52,0.59,2.2,2.4,0.89,1.4,5.6,7.0,3.7,1.5,0.3,3.6,3.7,25.9,111.0,122.0,
bitadgo01,188.0,Goga Bitadze,25.0,ORL,C,70.0,42.0,1430.0,7.2,11.8,0.611,0.1,1.0,0.107,7.1,10.9,0.656,0.615,3.0,4.6,0.639,5.8,10.3,16.2,4.8,1.7,3.4,2.5,5.2,17.5,127.0,105.0,
wareke01,189.0,Kel'el Ware,20.0,MIA,C,64.0,36.0,1422.0,9.0,16.3,0.554,1.2,3.9,0.315,7.8,12.4,0.629,0.592,1.6,2.4,0.687,4.1,12.5,16.6,2.1,1.4,2.5,2.0,3.9,20.9,118.0,108.0,ROY-6
easonta01,190.0,Tari Eason,23.0,HOU,PF,57.0,16.0,1420.0,9.3,19.2,0.487,2.2,6.3,0.342,7.2,12.9,0.557,0.543,2.7,3.6,0.76,4.4,8.0,12.4,2.8,3.3,1.7,2.2,4.7,23.5,119.0,106.0,
edeyza01,191.0,Zach Edey,22.0,MEM,C,66.0,55.0,1416.0,8.2,14.2,0.58,0.6,1.7,0.346,7.6,12.5,0.612,0.6,3.0,4.2,0.709,7.6,10.4,18.0,2.1,1.2,2.8,2.9,6.0,20.0,124.0,110.0,ROY-5
mccontj01,192.0,T.J. McConnell,32.0,IND,PG,79.0,1.0,1415.0,11.0,21.2,0.519,0.5,1.7,0.306,10.5,19.5,0.537,0.531,1.9,2.6,0.74,1.5,5.1,6.6,11.9,2.8,0.7,3.7,2.7,24.5,113.0,113.0,
mannte01,193.0,Terance Mann,28.0,2TM,SG,67.0,13.0,1414.0,7.0,14.0,0.496,2.0,5.5,0.368,4.9,8.5,0.58,0.569,1.6,2.3,0.691,2.3,4.4,6.8,4.1,1.6,0.5,1.6,4.3,17.6,120.0,116.0,
mannte01,193.0,Terance Mann,28.0,LAC,SG,37.0,12.0,732.0,5.9,13.1,0.446,1.7,5.0,0.347,4.1,8.1,0.508,0.513,1.5,2.2,0.719,2.2,5.0,7.2,4.0,1.9,0.7,1.7,4.6,15.0,113.0,112.0,
mannte01,193.0,Terance Mann,28.0,ATL,SG,30.0,1.0,682.0,8.1,15.0,0.541,2.3,6.0,0.386,5.8,8.9,0.646,0.619,1.6,2.5,0.667,2.5,3.8,6.3,4.3,1.3,0.3,1.5,4.1,20.2,127.0,120.0,
dunnry01,194.0,Ryan Dunn,22.0,PHO,SF,74.0,44.0,1410.0,7.2,16.7,0.43,2.9,9.3,0.311,4.3,7.5,0.577,0.516,0.7,1.4,0.487,3.2,6.1,9.4,2.0,1.5,1.4,1.4,5.7,17.9,107.0,119.0,
merrisa01,195.0,Sam Merrill,28.0,CLE,SG,71.0,4.0,1401.0,5.9,14.6,0.406,4.7,12.6,0.372,1.2,1.9,0.625,0.567,1.0,1.0,0.966,1.3,4.1,5.4,3.7,1.8,0.5,1.2,4.3,17.5,122.0,114.0,
dosunay01,196.0,Ayo Dosunmu,25.0,CHI,SG,46.0,26.0,1394.0,7.4,15.0,0.492,2.1,6.3,0.328,5.3,8.7,0.612,0.561,2.1,2.6,0.785,0.9,4.5,5.4,7.0,1.4,0.6,2.3,3.5,19.0,117.0,118.0,
jeromty01,197.0,Ty Jerome,27.0,CLE,SG,70.0,3.0,1392.0,11.0,21.4,0.516,3.8,8.7,0.439,7.2,12.6,0.57,0.606,4.5,5.1,0.872,1.7,4.3,6.0,8.2,2.7,0.1,3.2,3.5,30.3,128.0,113.0,6MOY-3
strawju01,198.0,Julian Strawther,22.0,DEN,SG,65.0,4.0,1384.0,7.3,16.9,0.432,3.3,9.3,0.349,4.0,7.5,0.535,0.529,2.6,3.1,0.822,0.6,4.3,4.9,2.9,1.4,0.6,2.0,5.2,20.4,109.0,119.0,
smithni01,199.0,Nick Smith Jr.,20.0,CHO,SG,60.0,27.0,1369.0,8.0,20.4,0.391,3.7,11.0,0.34,4.2,9.4,0.45,0.482,1.5,1.7,0.935,0.5,4.1,4.6,5.2,0.6,0.2,2.9,2.8,21.2,100.0,121.0,
jaqueja01,200.0,Jaime Jaquez Jr.,23.0,MIA,SF,66.0,17.0,1368.0,7.8,16.8,0.461,1.3,4.3,0.311,6.4,12.5,0.513,0.501,3.9,5.2,0.754,3.1,7.5,10.6,6.1,2.2,0.5,3.6,3.0,20.8,108.0,112.0,
batumni01,201.0,Nicolas Batum,36.0,LAC,PF,78.0,8.0,1367.0,3.7,8.6,0.437,3.2,7.3,0.433,0.6,1.3,0.457,0.622,0.6,0.8,0.81,1.7,6.2,7.9,3.0,1.9,1.3,1.2,4.0,11.3,126.0,111.0,
alvarjo01,202.0,Jose Alvarado,26.0,NOP,PG,56.0,23.0,1366.0,7.2,18.5,0.392,3.9,11.0,0.359,3.3,7.5,0.439,0.498,2.1,2.6,0.811,1.0,3.9,4.8,9.2,2.6,0.5,3.0,3.2,20.5,110.0,120.0,
sochaje01,203.0,Jeremy Sochan,21.0,SAS,PF,54.0,23.0,1364.0,8.9,16.6,0.535,1.0,3.2,0.308,7.9,13.4,0.59,0.565,3.1,4.4,0.696,4.5,8.0,12.5,4.5,1.6,1.0,3.0,4.6,21.9,116.0,117.0,
kornelu01,204.0,Luke Kornet,29.0,BOS,C,73.0,16.0,1361.0,6.9,10.3,0.668,0.0,0.1,0.0,6.9,10.2,0.675,0.668,2.5,3.6,0.691,7.0,7.3,14.3,4.3,1.3,2.6,1.1,4.4,16.2,152.0,110.0,
lylestr01,205.0,Trey Lyles,29.0,SAC,PF,69.0,5.0,1349.0,5.7,13.6,0.42,2.9,8.6,0.34,2.8,4.9,0.559,0.528,2.0,2.9,0.7,2.9,8.6,11.5,3.0,1.5,0.8,1.4,3.1,16.3,117.0,116.0,
laravja01,206.0,Jake LaRavia,23.0,2TM,PF,66.0,0.0,1349.0,5.6,11.8,0.475,2.1,5.0,0.423,3.5,6.8,0.513,0.564,2.7,4.0,0.678,3.1,5.9,9.0,5.5,2.2,0.8,3.0,4.6,16.0,117.0,114.0,
laravja01,206.0,Jake LaRavia,23.0,MEM,PF,47.0,0.0,982.0,5.6,11.4,0.49,1.9,4.3,0.444,3.7,7.1,0.517,0.573,3.2,4.5,0.698,3.2,6.5,9.7,6.3,2.1,0.9,3.3,4.4,16.2,119.0,113.0,
laravja01,206.0,Jake LaRavia,23.0,SAC,PF,19.0,0.0,367.0,5.6,12.8,0.438,2.7,6.9,0.385,2.9,5.9,0.5,0.542,1.5,2.5,0.579,3.1,4.1,7.2,3.3,2.4,0.4,2.3,5.3,15.3,111.0,116.0,
bogdabo01,207.0,Bogdan Bogdanović,32.0,2TM,SG,54.0,4.0,1348.0,7.5,17.6,0.427,3.7,10.3,0.363,3.7,7.2,0.517,0.534,2.1,2.4,0.879,0.9,4.8,5.7,5.2,1.5,0.4,2.6,4.5,20.8,110.0,116.0,
bogdabo01,207.0,Bogdan Bogdanović,32.0,ATL,SG,24.0,0.0,598.0,6.5,17.5,0.371,3.4,11.4,0.301,3.1,6.1,0.5,0.469,2.3,2.7,0.882,0.9,4.2,5.2,3.8,1.6,0.5,2.9,4.5,18.8,98.0,118.0,
bogdabo01,207.0,Bogdan Bogdanović,32.0,LAC,SG,30.0,4.0,750.0,8.3,17.6,0.474,4.0,9.4,0.427,4.3,8.2,0.528,0.588,1.8,2.1,0.875,0.8,5.3,6.1,6.4,1.4,0.3,2.4,4.6,22.5,120.0,113.0,
champju01,208.0,Justin Champagnie,23.0,WAS,SF,62.0,31.0,1340.0,7.5,14.6,0.511,2.6,6.9,0.383,4.8,7.7,0.624,0.601,1.8,2.6,0.685,4.0,8.5,12.5,2.1,2.3,1.4,1.9,3.9,19.3,119.0,116.0,
georgpa01,209.0,Paul George,34.0,PHI,PF,41.0,41.0,1334.0,9.1,21.1,0.43,3.5,9.9,0.358,5.5,11.2,0.493,0.514,2.9,3.6,0.814,0.9,7.2,8.1,6.6,2.8,0.7,3.9,3.7,24.6,104.0,116.0,
thompau01,210.0,Ausar Thompson,22.0,DET,SF,59.0,48.0,1328.0,8.9,16.7,0.535,0.4,1.8,0.224,8.5,14.9,0.572,0.547,3.3,5.1,0.641,4.0,7.0,11.0,4.9,3.5,1.4,2.9,5.9,21.5,115.0,108.0,
clingdo01,211.0,Donovan Clingan,20.0,POR,C,67.0,37.0,1324.0,6.6,12.3,0.539,0.5,1.8,0.286,6.1,10.5,0.582,0.56,2.3,3.8,0.596,8.0,11.4,19.3,2.8,1.2,4.0,2.6,6.9,16.0,120.0,109.0,
hawkijo01,212.0,Jordan Hawkins,22.0,NOP,SG,56.0,9.0,1321.0,7.6,20.4,0.372,4.0,12.2,0.331,3.6,8.2,0.433,0.471,2.9,3.6,0.816,0.9,4.9,5.8,2.4,1.1,0.8,2.1,1.9,22.1,101.0,123.0,
martity01,213.0,Tyrese Martin,25.0,BRK,SG,60.0,11.0,1315.0,7.2,17.6,0.406,3.7,10.7,0.351,3.4,6.9,0.492,0.513,1.7,2.2,0.793,2.2,6.1,8.3,4.6,1.3,0.3,2.8,2.9,19.8,105.0,118.0,
plumlma01,214.0,Mason Plumlee,34.0,PHO,C,74.0,21.0,1300.0,4.8,7.7,0.619,0.0,0.2,0.0,4.8,7.5,0.631,0.619,3.2,4.9,0.648,4.4,12.9,17.3,5.1,1.3,1.8,2.2,5.9,12.7,131.0,115.0,
mogbojo01,215.0,Jonathan Mogbo,23.0,TOR,PF,63.0,18.0,1286.0,5.8,13.3,0.438,0.6,2.6,0.243,5.2,10.7,0.486,0.462,2.2,3.1,0.732,4.1,7.6,11.6,5.5,2.1,1.3,2.6,5.1,14.6,108.0,113.0,
johnsja05,216.0,Jalen Johnson,23.0,ATL,SF,36.0,36.0,1284.0,9.9,19.7,0.5,1.6,5.1,0.312,8.3,14.6,0.566,0.541,3.4,4.6,0.746,2.3,10.8,13.1,6.6,2.0,1.3,3.9,2.4,24.8,110.0,113.0,
strusma01,217.0,Max Strus,28.0,CLE,SF,50.0,37.0,1273.0,6.2,14.1,0.442,4.3,11.1,0.386,2.0,3.0,0.65,0.594,1.1,1.3,0.824,2.0,6.2,8.2,6.0,1.0,0.5,2.0,3.9,17.8,125.0,115.0,
juzanjo01,218.0,Johnny Juzang,23.0,UTA,SG,64.0,18.0,1270.0,7.7,17.9,0.429,4.5,11.9,0.376,3.2,6.1,0.534,0.554,1.7,2.0,0.849,1.6,5.4,7.0,2.6,1.5,0.3,1.4,4.8,21.6,117.0,122.0,
hollaro01,219.0,Ron Holland,19.0,DET,SF,81.0,2.0,1266.0,7.5,15.8,0.474,1.4,5.7,0.238,6.1,10.1,0.608,0.517,3.5,4.6,0.754,1.5,6.8,8.3,3.1,1.9,0.6,2.7,5.4,19.8,107.0,113.0,
greenja02,220.0,Javonte Green,31.0,2TM,SG,68.0,19.0,1258.0,4.7,11.0,0.429,1.8,5.4,0.326,3.0,5.6,0.527,0.509,2.1,2.9,0.724,2.3,6.1,8.4,2.2,2.5,1.2,1.2,3.8,13.3,114.0,117.0,
greenja02,220.0,Javonte Green,31.0,NOP,SG,50.0,18.0,1092.0,4.4,9.9,0.446,1.7,4.8,0.352,2.8,5.1,0.534,0.531,2.2,2.9,0.758,2.2,5.7,7.9,2.0,2.4,1.3,1.2,3.4,12.8,117.0,119.0,
greenja02,220.0,Javonte Green,31.0,CLE,SG,18.0,1.0,166.0,6.7,18.3,0.365,2.3,9.6,0.242,4.3,8.7,0.5,0.429,1.4,2.9,0.5,2.9,8.7,11.6,3.2,2.9,0.3,1.2,6.1,17.1,102.0,109.0,
richani01,221.0,Nick Richards,27.0,2TM,C,57.0,43.0,1256.0,8.1,13.6,0.591,0.0,0.1,0.0,8.1,13.6,0.594,0.591,4.7,6.3,0.744,5.8,12.5,18.3,1.9,0.6,2.2,3.2,5.5,20.8,120.0,115.0,
richani01,221.0,Nick Richards,27.0,CHO,C,21.0,9.0,440.0,7.2,12.7,0.561,0.0,0.1,0.0,7.2,12.6,0.566,0.561,6.6,9.7,0.678,5.7,12.0,17.7,3.1,0.8,2.9,3.7,5.4,20.9,116.0,113.0,
richani01,221.0,Nick Richards,27.0,PHO,C,36.0,34.0,816.0,8.5,14.1,0.605,0.0,0.1,0.0,8.5,14.1,0.608,0.605,3.6,4.4,0.822,5.9,12.8,18.7,1.3,0.4,1.8,2.9,5.6,20.7,122.0,117.0,
wadede01,222.0,Dean Wade,28.0,CLE,PF,59.0,30.0,1252.0,4.3,10.4,0.413,3.1,8.5,0.36,1.2,1.9,0.653,0.561,0.6,1.2,0.533,2.0,7.6,9.6,2.9,1.6,0.8,0.8,3.9,12.3,123.0,112.0,
councri01,223.0,Ricky Council IV,23.0,PHI,SF,73.0,12.0,1250.0,7.0,18.3,0.382,2.2,8.4,0.258,4.8,9.9,0.488,0.442,4.9,6.0,0.804,2.0,6.4,8.4,3.8,1.3,0.5,2.1,2.6,21.0,106.0,120.0,
salauti01,224.0,Tidjane Salaün,19.0,CHO,PF,60.0,10.0,1244.0,4.5,13.6,0.33,2.3,8.1,0.283,2.2,5.5,0.4,0.414,2.6,3.7,0.713,2.8,8.3,11.1,2.9,1.1,0.6,2.3,3.3,14.0,97.0,117.0,
portibo01,225.0,Bobby Portis,29.0,MIL,PF,49.0,7.0,1244.0,10.8,23.1,0.466,2.5,6.9,0.365,8.2,16.2,0.508,0.52,2.4,2.8,0.836,3.5,12.5,16.0,4.0,1.4,1.0,2.2,3.7,26.4,111.0,110.0,
diabamo01,226.0,Moussa Diabaté,23.0,CHO,C,71.0,8.0,1241.0,6.6,11.1,0.596,0.0,0.2,0.0,6.6,10.9,0.609,0.596,2.7,4.6,0.595,7.4,9.9,17.4,2.2,1.8,1.6,2.4,4.3,16.0,122.0,113.0,
robinje02,227.0,Jeremiah Robinson-Earl,24.0,NOP,PF,66.0,9.0,1239.0,6.2,13.6,0.455,2.2,6.4,0.341,4.0,7.2,0.557,0.536,1.8,2.2,0.836,4.3,8.0,12.3,3.4,1.5,0.3,2.0,3.1,16.3,117.0,120.0,
fontesi01,228.0,Simone Fontecchio,29.0,DET,SF,75.0,0.0,1237.0,5.8,14.5,0.402,3.0,8.8,0.335,2.9,5.7,0.507,0.504,2.7,3.3,0.833,2.0,6.3,8.4,2.5,1.2,0.5,2.1,3.7,17.3,109.0,115.0,
anthoco01,229.0,Cole Anthony,24.0,ORL,PG,67.0,22.0,1234.0,9.3,22.0,0.424,3.1,8.8,0.353,6.2,13.2,0.471,0.494,3.8,4.6,0.823,1.9,6.4,8.3,7.7,1.8,1.3,4.2,6.1,25.5,106.0,110.0,
sheppbe01,230.0,Ben Sheppard,23.0,IND,SG,63.0,9.0,1228.0,4.7,11.2,0.418,2.7,7.8,0.342,2.0,3.4,0.591,0.537,0.9,1.1,0.889,1.7,5.2,6.9,3.3,1.5,0.5,0.9,4.9,13.0,119.0,116.0,
gaffoda01,231.0,Daniel Gafford,26.0,DAL,C,57.0,31.0,1226.0,11.2,15.9,0.702,0.0,0.0,,11.2,15.9,0.702,0.702,5.3,7.7,0.689,6.1,9.2,15.3,3.2,0.9,4.0,2.6,6.0,27.7,137.0,113.0,
collijo01,232.0,John Collins,27.0,UTA,PF,40.0,31.0,1220.0,11.0,20.9,0.527,2.3,5.8,0.399,8.7,15.1,0.577,0.583,5.5,6.5,0.848,3.5,9.4,12.9,3.1,1.5,1.6,4.1,4.6,29.8,116.0,118.0,
martica02,233.0,Caleb Martin,29.0,2TM,SF,45.0,24.0,1218.0,5.2,12.3,0.424,1.5,4.2,0.359,3.7,8.1,0.458,0.485,2.5,3.9,0.622,2.1,5.0,7.1,3.8,1.9,0.9,2.3,3.5,14.3,105.0,119.0,
martica02,233.0,Caleb Martin,29.0,PHI,SF,31.0,24.0,943.0,5.3,12.1,0.435,1.7,4.5,0.379,3.6,7.6,0.469,0.506,2.4,3.9,0.622,2.2,4.9,7.1,3.6,1.8,1.0,2.2,3.3,14.7,107.0,119.0,
martica02,233.0,Caleb Martin,29.0,DAL,SF,14.0,0.0,275.0,4.9,12.7,0.389,0.7,2.8,0.25,4.2,9.9,0.429,0.417,2.6,4.2,0.625,1.8,5.5,7.2,4.6,2.1,0.5,2.3,4.2,13.2,98.0,116.0,
porzikr01,234.0,Kristaps Porziņģis,29.0,BOS,C,42.0,42.0,1210.0,11.5,23.8,0.483,4.3,10.4,0.412,7.2,13.4,0.537,0.572,6.7,8.2,0.809,2.8,9.0,11.8,3.6,1.3,2.6,2.2,4.8,33.9,125.0,109.0,
clarkbr01,235.0,Brandon Clarke,28.0,MEM,PF,64.0,18.0,1207.0,9.1,14.6,0.621,0.0,0.7,0.059,9.1,14.0,0.647,0.622,2.3,3.4,0.701,4.9,7.7,12.6,2.5,2.0,1.4,1.6,5.6,20.6,131.0,112.0,
aytonde01,236.0,Deandre Ayton,26.0,POR,C,40.0,40.0,1206.0,10.7,18.9,0.566,0.2,1.3,0.188,10.4,17.6,0.594,0.573,1.6,2.4,0.667,5.0,11.4,16.4,2.6,1.2,1.6,2.8,3.5,23.2,115.0,112.0,
walkeja02,237.0,Jarace Walker,21.0,IND,PF,75.0,5.0,1187.0,6.9,14.6,0.472,3.0,7.5,0.405,3.8,7.1,0.543,0.576,1.9,2.8,0.667,1.0,8.3,9.3,4.5,2.2,1.0,3.2,4.7,18.7,106.0,112.0,
leonaka01,238.0,Kawhi Leonard,33.0,LAC,SF,37.0,37.0,1180.0,12.9,26.0,0.498,3.3,7.9,0.411,9.7,18.1,0.536,0.56,4.1,5.0,0.81,1.5,7.7,9.1,4.8,2.5,0.7,3.0,2.3,33.2,114.0,109.0,
capelca01,239.0,Clint Capela,30.0,ATL,C,55.0,41.0,1176.0,8.7,15.5,0.559,0.0,0.0,0.0,8.7,15.5,0.56,0.559,2.1,3.9,0.536,6.9,11.7,18.7,2.5,1.4,2.1,1.9,4.2,19.4,120.0,113.0,
martico01,240.0,Cody Martin,29.0,2TM,SF,53.0,8.0,1173.0,5.7,13.6,0.418,1.8,6.3,0.285,3.9,7.3,0.534,0.485,1.8,2.6,0.705,2.2,7.2,9.4,4.4,2.4,1.3,2.1,4.0,15.0,106.0,115.0,
martico01,240.0,Cody Martin,29.0,CHO,SF,39.0,8.0,967.0,5.9,13.6,0.433,2.0,6.3,0.323,3.9,7.3,0.528,0.507,1.7,2.5,0.694,2.0,6.9,9.0,4.5,2.2,1.3,2.1,3.7,15.6,109.0,115.0,
martico01,240.0,Cody Martin,29.0,PHO,SF,14.0,0.0,206.0,4.8,13.7,0.351,0.7,6.5,0.111,4.1,7.2,0.567,0.377,2.2,2.9,0.75,3.1,8.4,11.5,3.8,3.1,1.4,2.2,5.5,12.5,96.0,114.0,
