player_id,year,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG_pct,_3P,_3PA,_3P_pct,_2P,_2PA,_2P_pct,eFG_pct,FT,FTA,FT_pct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp_Dbl,6MOY,AS,CPOY,DEF1,DEF2,DPOY,MIP,MVP,NBA1,NBA2,NBA3,ROY
reedpa01,2025,366.0,Paul Reed,25.0,DET,C,45.0,0.0,438.0,72.0,142.0,0.507,8.0,28.0,0.286,64.0,114.0,0.561,0.535,32.0,42.0,0.762,40.0,83.0,123.0,44.0,39.0,25.0,26.0,75.0,184.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
manntr01,2025,367.0,Tre Mann,23.0,CHO,PG,13.0,0.0,319.0,70.0,161.0,0.435,24.0,60.0,0.4,46.0,101.0,0.455,0.509,19.0,21.0,0.905,12.0,26.0,38.0,39.0,7.0,4.0,25.0,24.0,183.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
willivi01,2025,368.0,Vince Williams Jr.,24.0,MEM,SG,27.0,5.0,499.0,67.0,167.0,0.401,26.0,95.0,0.274,41.0,72.0,0.569,0.479,19.0,24.0,0.792,22.0,76.0,98.0,55.0,12.0,7.0,33.0,45.0,179.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
josepco01,2025,369.0,Cory Joseph,33.0,ORL,PG,50.0,16.0,612.0,62.0,154.0,0.403,39.0,107.0,0.364,23.0,47.0,0.489,0.529,14.0,18.0,0.778,17.0,57.0,74.0,72.0,26.0,4.0,18.0,50.0,177.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
exumda01,2025,370.0,Dante Exum,29.0,DAL,PG,20.0,13.0,372.0,64.0,134.0,0.478,23.0,53.0,0.434,41.0,81.0,0.506,0.563,23.0,31.0,0.742,4.0,29.0,33.0,56.0,12.0,3.0,22.0,34.0,174.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
greenje02,2025,371.0,Jeff Green,38.0,HOU,PF,32.0,3.0,396.0,61.0,121.0,0.504,29.0,79.0,0.367,32.0,42.0,0.762,0.624,21.0,26.0,0.808,11.0,47.0,58.0,20.0,6.0,4.0,9.0,32.0,172.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
edwarke02,2025,372.0,Kessler Edwards,24.0,DAL,SF,40.0,18.0,608.0,67.0,135.0,0.496,22.0,54.0,0.407,45.0,81.0,0.556,0.578,12.0,13.0,0.923,22.0,93.0,115.0,42.0,19.0,20.0,16.0,62.0,168.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wallake01,2025,373.0,Keaton Wallace,25.0,ATL,PG,31.0,5.0,501.0,65.0,162.0,0.401,27.0,82.0,0.329,38.0,80.0,0.475,0.485,11.0,11.0,1.0,7.0,43.0,50.0,81.0,28.0,9.0,33.0,39.0,168.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
tysonja01,2025,374.0,Jaylon Tyson,22.0,CLE,SG,47.0,3.0,453.0,64.0,149.0,0.43,20.0,58.0,0.345,44.0,91.0,0.484,0.497,19.0,24.0,0.792,37.0,59.0,96.0,44.0,13.0,3.0,26.0,50.0,167.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
willigr01,2025,375.0,Grant Williams,26.0,CHO,PF,16.0,7.0,479.0,54.0,123.0,0.439,27.0,74.0,0.365,27.0,49.0,0.551,0.549,31.0,37.0,0.838,18.0,64.0,82.0,37.0,18.0,13.0,28.0,46.0,166.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
clarkja02,2025,376.0,Jaylen Clark,23.0,MIN,SG,40.0,4.0,522.0,56.0,120.0,0.467,22.0,51.0,0.431,34.0,69.0,0.493,0.558,29.0,37.0,0.784,26.0,27.0,53.0,26.0,36.0,2.0,8.0,61.0,163.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jacksqu01,2025,377.0,Quenton Jackson,26.0,IND,PG,28.0,7.0,381.0,58.0,122.0,0.475,15.0,40.0,0.375,43.0,82.0,0.524,0.537,31.0,40.0,0.775,14.0,30.0,44.0,53.0,21.0,5.0,16.0,43.0,162.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
pottemi01,2025,378.0,Micah Potter,26.0,UTA,C,38.0,10.0,705.0,57.0,135.0,0.422,31.0,98.0,0.316,26.0,37.0,0.703,0.537,17.0,20.0,0.85,43.0,121.0,164.0,31.0,14.0,14.0,31.0,50.0,162.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
theisda01,2025,379.0,Daniel Theis,32.0,NOP,C,38.0,9.0,621.0,61.0,129.0,0.473,9.0,37.0,0.243,52.0,92.0,0.565,0.508,31.0,37.0,0.838,44.0,120.0,164.0,60.0,18.0,20.0,25.0,70.0,162.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
goodwjo01,2025,380.0,Jordan Goodwin,26.0,LAL,PG,29.0,5.0,543.0,63.0,144.0,0.438,26.0,68.0,0.382,37.0,76.0,0.487,0.528,9.0,11.0,0.818,38.0,74.0,112.0,42.0,30.0,11.0,26.0,43.0,161.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bassech01,2025,381.0,Charles Bassey,24.0,SAS,C,36.0,1.0,376.0,68.0,117.0,0.581,0.0,0.0,,68.0,117.0,0.581,0.581,21.0,33.0,0.636,56.0,96.0,152.0,17.0,14.0,30.0,23.0,50.0,157.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jonesco02,2025,382.0,Colby Jones,22.0,2TM,SG,39.0,0.0,515.0,59.0,129.0,0.457,16.0,49.0,0.327,43.0,80.0,0.538,0.519,23.0,35.0,0.657,21.0,66.0,87.0,44.0,26.0,13.0,23.0,37.0,157.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jonesco02,2025,382.0,Colby Jones,22.0,SAC,SG,24.0,0.0,130.0,11.0,26.0,0.423,4.0,10.0,0.4,7.0,16.0,0.438,0.5,0.0,0.0,,8.0,15.0,23.0,7.0,6.0,7.0,7.0,13.0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jonesco02,2025,382.0,Colby Jones,22.0,WAS,SG,15.0,0.0,385.0,48.0,103.0,0.466,12.0,39.0,0.308,36.0,64.0,0.563,0.524,23.0,35.0,0.657,13.0,51.0,64.0,37.0,20.0,6.0,16.0,24.0,131.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
ruperra01,2025,383.0,Rayan Rupert,20.0,POR,SG,52.0,0.0,460.0,58.0,142.0,0.408,16.0,59.0,0.271,42.0,83.0,0.506,0.465,23.0,30.0,0.767,26.0,44.0,70.0,25.0,16.0,4.0,30.0,37.0,155.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
carteje01,2025,384.0,Jevon Carter,29.0,CHI,PG,36.0,1.0,321.0,55.0,146.0,0.377,35.0,105.0,0.333,20.0,41.0,0.488,0.497,8.0,10.0,0.8,4.0,35.0,39.0,40.0,13.0,3.0,11.0,15.0,153.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
roddyda01,2025,385.0,David Roddy,23.0,3TM,PF,33.0,3.0,410.0,57.0,125.0,0.456,19.0,61.0,0.311,38.0,64.0,0.594,0.532,20.0,26.0,0.769,13.0,71.0,84.0,35.0,14.0,9.0,22.0,20.0,153.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
roddyda01,2025,385.0,David Roddy,23.0,ATL,PF,27.0,3.0,346.0,44.0,93.0,0.473,16.0,43.0,0.372,28.0,50.0,0.56,0.559,18.0,22.0,0.818,11.0,59.0,70.0,30.0,12.0,8.0,20.0,18.0,122.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
roddyda01,2025,385.0,David Roddy,23.0,PHI,PF,3.0,0.0,29.0,8.0,19.0,0.421,2.0,11.0,0.182,6.0,8.0,0.75,0.474,0.0,0.0,,2.0,7.0,9.0,3.0,2.0,0.0,1.0,1.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
roddyda01,2025,385.0,David Roddy,23.0,HOU,PF,3.0,0.0,35.0,5.0,13.0,0.385,1.0,7.0,0.143,4.0,6.0,0.667,0.423,2.0,4.0,0.5,0.0,5.0,5.0,2.0,0.0,1.0,1.0,1.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
millejo02,2025,386.0,Jordan Miller,25.0,LAC,SF,37.0,0.0,420.0,58.0,134.0,0.433,8.0,38.0,0.211,50.0,96.0,0.521,0.463,28.0,35.0,0.8,23.0,35.0,58.0,34.0,17.0,5.0,26.0,26.0,152.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
queentr01,2025,387.0,Trevelin Queen,27.0,ORL,SG,31.0,2.0,430.0,56.0,147.0,0.381,22.0,77.0,0.286,34.0,70.0,0.486,0.456,18.0,21.0,0.857,26.0,28.0,54.0,38.0,31.0,10.0,22.0,38.0,152.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
moorewe01,2025,388.0,Wendell Moore Jr.,23.0,2TM,SG,36.0,1.0,499.0,59.0,126.0,0.468,14.0,41.0,0.341,45.0,85.0,0.529,0.524,18.0,22.0,0.818,30.0,65.0,95.0,42.0,20.0,5.0,27.0,31.0,150.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
moorewe01,2025,388.0,Wendell Moore Jr.,23.0,DET,SG,20.0,1.0,219.0,23.0,50.0,0.46,4.0,14.0,0.286,19.0,36.0,0.528,0.5,13.0,14.0,0.929,11.0,33.0,44.0,23.0,10.0,3.0,9.0,15.0,63.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
moorewe01,2025,388.0,Wendell Moore Jr.,23.0,CHO,SG,16.0,0.0,280.0,36.0,76.0,0.474,10.0,27.0,0.37,26.0,49.0,0.531,0.539,5.0,8.0,0.625,19.0,32.0,51.0,19.0,10.0,2.0,18.0,16.0,87.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
hylanbo01,2025,389.0,Bones Hyland,24.0,2TM,PG,24.0,0.0,239.0,47.0,118.0,0.398,32.0,82.0,0.39,15.0,36.0,0.417,0.534,23.0,26.0,0.885,5.0,20.0,25.0,32.0,18.0,4.0,25.0,29.0,149.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
hylanbo01,2025,389.0,Bones Hyland,24.0,LAC,PG,20.0,0.0,222.0,45.0,115.0,0.391,31.0,80.0,0.388,14.0,35.0,0.4,0.526,23.0,26.0,0.885,5.0,19.0,24.0,28.0,18.0,4.0,24.0,26.0,144.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
hylanbo01,2025,389.0,Bones Hyland,24.0,MIN,PG,4.0,0.0,17.0,2.0,3.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,0.833,0.0,0.0,,0.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
barlodo01,2025,390.0,Dominick Barlow,21.0,ATL,PF,35.0,4.0,375.0,60.0,113.0,0.531,7.0,27.0,0.259,53.0,86.0,0.616,0.562,21.0,33.0,0.636,35.0,50.0,85.0,19.0,9.0,16.0,5.0,47.0,148.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
mcderdo01,2025,391.0,Doug McDermott,33.0,SAC,SF,42.0,3.0,342.0,50.0,117.0,0.427,44.0,101.0,0.436,6.0,16.0,0.375,0.615,3.0,5.0,0.6,3.0,19.0,22.0,7.0,4.0,2.0,6.0,30.0,147.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
vandeja01,2025,392.0,Jarred Vanderbilt,25.0,LAL,PF,36.0,2.0,581.0,59.0,121.0,0.488,9.0,32.0,0.281,50.0,89.0,0.562,0.525,20.0,36.0,0.556,68.0,114.0,182.0,41.0,35.0,10.0,29.0,67.0,147.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
harriga01,2025,393.0,Gary Harris,30.0,ORL,SG,48.0,3.0,711.0,51.0,133.0,0.383,36.0,101.0,0.356,15.0,32.0,0.469,0.519,7.0,12.0,0.583,20.0,44.0,64.0,30.0,26.0,12.0,17.0,45.0,145.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
biyombi01,2025,394.0,Bismack Biyombo,32.0,SAS,C,28.0,26.0,528.0,67.0,114.0,0.588,0.0,0.0,,67.0,114.0,0.588,0.588,10.0,25.0,0.4,43.0,115.0,158.0,31.0,16.0,23.0,27.0,52.0,144.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
brookke02,2025,395.0,Keion Brooks Jr.,24.0,NOP,SF,14.0,6.0,332.0,53.0,109.0,0.486,14.0,43.0,0.326,39.0,66.0,0.591,0.55,22.0,30.0,0.733,12.0,46.0,58.0,13.0,10.0,10.0,12.0,30.0,142.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
diengou01,2025,396.0,Ousmane Dieng,21.0,OKC,C,37.0,1.0,405.0,54.0,125.0,0.432,23.0,71.0,0.324,31.0,54.0,0.574,0.524,11.0,16.0,0.688,18.0,63.0,81.0,31.0,17.0,7.0,18.0,33.0,142.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
cartede02,2025,397.0,Devin Carter,22.0,SAC,PG,36.0,0.0,396.0,47.0,127.0,0.37,18.0,61.0,0.295,29.0,66.0,0.439,0.441,26.0,44.0,0.591,19.0,57.0,76.0,41.0,21.0,4.0,18.0,39.0,138.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
garzalu01,2025,398.0,Luka Garza,26.0,MIN,C,39.0,0.0,219.0,52.0,105.0,0.495,10.0,36.0,0.278,42.0,69.0,0.609,0.543,24.0,35.0,0.686,31.0,23.0,54.0,11.0,6.0,3.0,12.0,29.0,138.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
lowryky01,2025,399.0,Kyle Lowry,38.0,PHI,PG,35.0,12.0,659.0,41.0,117.0,0.35,29.0,88.0,0.33,12.0,29.0,0.414,0.474,27.0,33.0,0.818,11.0,56.0,67.0,96.0,33.0,11.0,21.0,62.0,138.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
shannte01,2025,400.0,Terrence Shannon Jr.,24.0,MIN,SG,32.0,1.0,339.0,55.0,114.0,0.482,11.0,31.0,0.355,44.0,83.0,0.53,0.531,17.0,21.0,0.81,10.0,37.0,47.0,32.0,7.0,5.0,15.0,27.0,138.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bambamo01,2025,401.0,Mo Bamba,26.0,2TM,C,32.0,2.0,413.0,52.0,112.0,0.464,15.0,54.0,0.278,37.0,58.0,0.638,0.531,19.0,27.0,0.704,32.0,113.0,145.0,18.0,9.0,31.0,20.0,56.0,138.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bambamo01,2025,401.0,Mo Bamba,26.0,LAC,C,28.0,2.0,352.0,48.0,103.0,0.466,15.0,50.0,0.3,33.0,53.0,0.623,0.539,17.0,25.0,0.68,26.0,94.0,120.0,16.0,9.0,28.0,19.0,49.0,128.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bambamo01,2025,401.0,Mo Bamba,26.0,NOP,C,4.0,0.0,61.0,4.0,9.0,0.444,0.0,4.0,0.0,4.0,5.0,0.8,0.444,2.0,2.0,1.0,6.0,19.0,25.0,2.0,0.0,3.0,1.0,7.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jacksre01,2025,402.0,Reggie Jackson,34.0,PHI,PG,31.0,1.0,384.0,52.0,133.0,0.391,25.0,74.0,0.338,27.0,59.0,0.458,0.485,7.0,9.0,0.778,8.0,34.0,42.0,45.0,16.0,3.0,17.0,34.0,136.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
baglema01,2025,403.0,Marvin Bagley III,25.0,2TM,PF,31.0,2.0,265.0,55.0,106.0,0.519,3.0,19.0,0.158,52.0,87.0,0.598,0.533,23.0,35.0,0.657,38.0,46.0,84.0,11.0,9.0,8.0,12.0,18.0,136.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
baglema01,2025,403.0,Marvin Bagley III,25.0,WAS,C,19.0,1.0,166.0,38.0,71.0,0.535,2.0,10.0,0.2,36.0,61.0,0.59,0.549,15.0,23.0,0.652,27.0,29.0,56.0,7.0,7.0,5.0,11.0,12.0,93.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
baglema01,2025,403.0,Marvin Bagley III,25.0,MEM,PF,12.0,1.0,99.0,17.0,35.0,0.486,1.0,9.0,0.111,16.0,26.0,0.615,0.5,8.0,12.0,0.667,11.0,17.0,28.0,4.0,2.0,3.0,1.0,6.0,43.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jonesdi01,2025,404.0,Dillon Jones,23.0,OKC,SF,54.0,3.0,551.0,51.0,133.0,0.383,16.0,63.0,0.254,35.0,70.0,0.5,0.444,17.0,28.0,0.607,30.0,91.0,121.0,58.0,16.0,4.0,28.0,54.0,135.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jonesis01,2025,405.0,Isaac Jones,24.0,SAC,PF,40.0,0.0,304.0,54.0,83.0,0.651,3.0,8.0,0.375,51.0,75.0,0.68,0.669,23.0,36.0,0.639,22.0,35.0,57.0,12.0,5.0,10.0,16.0,30.0,134.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
tysonhu01,2025,406.0,Hunter Tyson,24.0,DEN,PF,51.0,2.0,400.0,45.0,120.0,0.375,23.0,74.0,0.311,22.0,46.0,0.478,0.471,21.0,28.0,0.75,25.0,53.0,78.0,20.0,10.0,6.0,14.0,44.0,134.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
gillan01,2025,407.0,Anthony Gill,32.0,WAS,PF,51.0,0.0,397.0,43.0,88.0,0.489,10.0,31.0,0.323,33.0,57.0,0.579,0.545,33.0,50.0,0.66,18.0,48.0,66.0,16.0,9.0,2.0,10.0,30.0,129.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wrighde01,2025,408.0,Delon Wright,32.0,2TM,PG,40.0,7.0,635.0,45.0,131.0,0.344,20.0,73.0,0.274,25.0,58.0,0.431,0.42,15.0,25.0,0.6,27.0,39.0,66.0,77.0,35.0,12.0,22.0,25.0,125.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wrighde01,2025,408.0,Delon Wright,32.0,MIL,PG,26.0,2.0,405.0,22.0,82.0,0.268,12.0,49.0,0.245,10.0,33.0,0.303,0.341,9.0,16.0,0.563,15.0,31.0,46.0,48.0,23.0,9.0,14.0,17.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wrighde01,2025,408.0,Delon Wright,32.0,NYK,PG,14.0,5.0,230.0,23.0,49.0,0.469,8.0,24.0,0.333,15.0,25.0,0.6,0.551,6.0,9.0,0.667,12.0,8.0,20.0,29.0,12.0,3.0,8.0,8.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
castlco01,2025,409.0,Colin Castleton,24.0,3TM,C,26.0,4.0,432.0,46.0,98.0,0.469,2.0,16.0,0.125,44.0,82.0,0.537,0.48,29.0,38.0,0.763,53.0,69.0,122.0,28.0,8.0,10.0,23.0,51.0,123.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
castlco01,2025,409.0,Colin Castleton,24.0,MEM,C,10.0,0.0,46.0,2.0,10.0,0.2,0.0,4.0,0.0,2.0,6.0,0.333,0.2,10.0,11.0,0.909,3.0,6.0,9.0,0.0,1.0,1.0,1.0,6.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
castlco01,2025,409.0,Colin Castleton,24.0,TOR,C,11.0,4.0,288.0,32.0,64.0,0.5,2.0,8.0,0.25,30.0,56.0,0.536,0.516,13.0,18.0,0.722,34.0,42.0,76.0,18.0,6.0,8.0,21.0,32.0,79.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
castlco01,2025,409.0,Colin Castleton,24.0,PHI,C,5.0,0.0,98.0,12.0,24.0,0.5,0.0,4.0,0.0,12.0,20.0,0.6,0.5,6.0,9.0,0.667,16.0,21.0,37.0,10.0,1.0,1.0,1.0,13.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
carlsbr01,2025,410.0,Branden Carlson,25.0,OKC,C,32.0,0.0,246.0,43.0,97.0,0.443,22.0,66.0,0.333,21.0,31.0,0.677,0.557,14.0,18.0,0.778,17.0,37.0,54.0,14.0,5.0,21.0,7.0,22.0,122.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
loveke01,2025,411.0,Kevin Love,36.0,MIA,PF,23.0,9.0,251.0,41.0,115.0,0.357,24.0,67.0,0.358,17.0,48.0,0.354,0.461,16.0,23.0,0.696,22.0,72.0,94.0,22.0,15.0,4.0,14.0,21.0,122.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wongis01,2025,412.0,Isaiah Wong,24.0,CHO,SG,20.0,0.0,265.0,41.0,105.0,0.39,13.0,33.0,0.394,28.0,72.0,0.389,0.452,25.0,34.0,0.735,14.0,18.0,32.0,28.0,11.0,0.0,18.0,21.0,120.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
minotjo01,2025,413.0,Josh Minott,22.0,MIN,SF,46.0,0.0,276.0,44.0,90.0,0.489,14.0,43.0,0.326,30.0,47.0,0.638,0.567,17.0,19.0,0.895,12.0,35.0,47.0,18.0,15.0,12.0,11.0,34.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
rhodeja01,2025,414.0,Jared Rhoden,25.0,2TM,SG,14.0,2.0,227.0,42.0,87.0,0.483,12.0,39.0,0.308,30.0,48.0,0.625,0.552,22.0,25.0,0.88,14.0,28.0,42.0,16.0,10.0,2.0,9.0,20.0,118.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
rhodeja01,2025,414.0,Jared Rhoden,25.0,CHO,SG,4.0,0.0,12.0,2.0,8.0,0.25,0.0,2.0,0.0,2.0,6.0,0.333,0.25,0.0,0.0,,2.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
rhodeja01,2025,414.0,Jared Rhoden,25.0,TOR,SG,10.0,2.0,215.0,40.0,79.0,0.506,12.0,37.0,0.324,28.0,42.0,0.667,0.582,22.0,25.0,0.88,12.0,26.0,38.0,14.0,9.0,2.0,8.0,19.0,114.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
williro04,2025,415.0,Robert Williams,27.0,POR,C,20.0,3.0,351.0,50.0,78.0,0.641,1.0,3.0,0.333,49.0,75.0,0.653,0.647,15.0,17.0,0.882,35.0,83.0,118.0,21.0,13.0,33.0,17.0,31.0,116.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
lewisma05,2025,416.0,Maxwell Lewis,22.0,2TM,SF,28.0,1.0,327.0,45.0,108.0,0.417,19.0,50.0,0.38,26.0,58.0,0.448,0.505,7.0,10.0,0.7,18.0,37.0,55.0,19.0,9.0,7.0,14.0,29.0,116.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
lewisma05,2025,416.0,Maxwell Lewis,22.0,LAL,SF,7.0,0.0,29.0,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,0.0,0.0,,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
lewisma05,2025,416.0,Maxwell Lewis,22.0,BRK,SF,21.0,1.0,298.0,43.0,102.0,0.422,19.0,50.0,0.38,24.0,52.0,0.462,0.515,7.0,10.0,0.7,16.0,37.0,53.0,17.0,8.0,7.0,12.0,28.0,112.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
whiteda01,2025,417.0,Dariq Whitehead,20.0,BRK,SF,20.0,0.0,246.0,39.0,96.0,0.406,33.0,74.0,0.446,6.0,22.0,0.273,0.578,3.0,5.0,0.6,4.0,25.0,29.0,12.0,6.0,1.0,15.0,22.0,114.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
poweldw01,2025,418.0,Dwight Powell,33.0,DAL,C,55.0,3.0,551.0,42.0,61.0,0.689,2.0,5.0,0.4,40.0,56.0,0.714,0.705,28.0,43.0,0.651,47.0,71.0,118.0,55.0,18.0,21.0,18.0,75.0,114.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
scheiba01,2025,419.0,Baylor Scheierman,24.0,BOS,SG,31.0,2.0,384.0,39.0,110.0,0.355,26.0,82.0,0.317,13.0,28.0,0.464,0.473,9.0,12.0,0.75,19.0,46.0,65.0,33.0,17.0,2.0,12.0,22.0,113.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
konchjo01,2025,420.0,John Konchar,28.0,MEM,SG,46.0,4.0,558.0,41.0,91.0,0.451,23.0,62.0,0.371,18.0,29.0,0.621,0.577,7.0,8.0,0.875,37.0,114.0,151.0,42.0,30.0,14.0,16.0,32.0,112.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
thybuma01,2025,421.0,Matisse Thybulle,27.0,POR,SG,15.0,5.0,312.0,42.0,88.0,0.477,21.0,48.0,0.438,21.0,40.0,0.525,0.597,7.0,15.0,0.467,14.0,38.0,52.0,28.0,33.0,9.0,13.0,14.0,112.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
millspa02,2025,422.0,Patty Mills,36.0,2TM,PG,29.0,0.0,321.0,36.0,96.0,0.375,26.0,75.0,0.347,10.0,21.0,0.476,0.51,13.0,14.0,0.929,4.0,18.0,22.0,26.0,13.0,3.0,17.0,24.0,111.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
millspa02,2025,422.0,Patty Mills,36.0,UTA,PG,17.0,0.0,260.0,26.0,76.0,0.342,17.0,57.0,0.298,9.0,19.0,0.474,0.454,5.0,5.0,1.0,3.0,18.0,21.0,21.0,12.0,3.0,16.0,12.0,74.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
millspa02,2025,422.0,Patty Mills,36.0,LAC,PG,12.0,0.0,61.0,10.0,20.0,0.5,9.0,18.0,0.5,1.0,2.0,0.5,0.725,8.0,9.0,0.889,1.0,0.0,1.0,5.0,1.0,0.0,1.0,12.0,37.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
baughda01,2025,423.0,Damion Baugh,24.0,CHO,SG,15.0,2.0,370.0,42.0,130.0,0.323,12.0,56.0,0.214,30.0,74.0,0.405,0.369,13.0,15.0,0.867,14.0,36.0,50.0,56.0,15.0,2.0,31.0,22.0,109.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
timmedr01,2025,424.0,Drew Timme,24.0,BRK,PF,9.0,2.0,254.0,45.0,102.0,0.441,9.0,35.0,0.257,36.0,67.0,0.537,0.485,10.0,16.0,0.625,17.0,48.0,65.0,20.0,4.0,1.0,15.0,21.0,109.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
sprinja01,2025,425.0,Jaden Springer,22.0,2TM,PG,43.0,2.0,365.0,35.0,90.0,0.389,12.0,48.0,0.25,23.0,42.0,0.548,0.456,27.0,38.0,0.711,17.0,41.0,58.0,33.0,24.0,4.0,16.0,42.0,109.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
sprinja01,2025,425.0,Jaden Springer,22.0,BOS,SG,26.0,0.0,141.0,12.0,34.0,0.353,6.0,19.0,0.316,6.0,15.0,0.4,0.441,15.0,21.0,0.714,4.0,20.0,24.0,10.0,12.0,1.0,4.0,17.0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
sprinja01,2025,425.0,Jaden Springer,22.0,UTA,PG,17.0,2.0,224.0,23.0,56.0,0.411,6.0,29.0,0.207,17.0,27.0,0.63,0.464,12.0,17.0,0.706,13.0,21.0,34.0,23.0,12.0,3.0,12.0,25.0,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
