player_id,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
jonesma05,540.0,Mason Jones,25.0,SAC,SG,5.0,0.0,28.0,2.6,10.3,0.25,2.6,9.0,0.286,0.0,1.3,0.0,0.375,1.3,2.6,0.5,1.3,5.1,6.4,6.4,1.3,0.0,2.6,3.9,9.0,
nancepe01,541.0,Pete Nance,23.0,CLE,PF,8.0,0.0,27.0,1.3,8.0,0.167,1.3,1.3,1.0,0.0,6.7,0.0,0.25,0.0,2.7,0.0,0.0,4.0,4.0,0.0,1.3,0.0,1.3,2.7,4.0,
spencpa01,542.0,Pat Spencer,27.0,GSW,PG,6.0,0.0,26.0,2.8,5.5,0.5,0.0,2.8,0.0,2.8,2.8,1.0,0.5,0.0,0.0,,2.8,2.8,5.5,6.9,0.0,0.0,1.4,1.4,5.5,
whiteda01,543.0,Dariq Whitehead,19.0,BRK,SF,2.0,0.0,24.0,1.5,7.5,0.2,0.0,4.5,0.0,1.5,3.0,0.5,0.2,1.5,3.0,0.5,0.0,6.0,6.0,4.5,0.0,1.5,0.0,0.0,4.5,
diakima01,544.0,Mamadi Diakite,27.0,2TM,PF,6.0,0.0,24.0,6.0,9.0,0.667,0.0,1.5,0.0,6.0,7.5,0.8,0.667,6.0,9.0,0.667,1.5,4.5,6.0,3.0,1.5,1.5,1.5,3.0,18.0,
diakima01,544.0,Mamadi Diakite,27.0,SAS,PF,3.0,0.0,16.0,9.0,11.3,0.8,0.0,0.0,,9.0,11.3,0.8,0.8,9.0,13.5,0.667,2.3,4.5,6.8,4.5,0.0,2.3,0.0,2.3,27.0,
diakima01,544.0,Mamadi Diakite,27.0,NYK,PF,3.0,0.0,8.0,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,4.5,4.5,0.0,4.5,0.0,4.5,4.5,0.0,
liddeej01,545.0,E.J. Liddell,23.0,NOP,PF,8.0,0.0,23.0,1.6,9.4,0.167,0.0,7.8,0.0,1.6,1.6,1.0,0.167,3.1,3.1,1.0,0.0,7.8,7.8,1.6,3.1,3.1,3.1,3.1,6.3,
peterdr01,546.0,Drew Peterson,24.0,BOS,PF,3.0,0.0,23.0,6.3,9.4,0.667,4.7,7.8,0.6,1.6,1.6,1.0,0.917,0.0,0.0,,0.0,1.6,1.6,1.6,3.1,0.0,1.6,1.6,17.2,
fordjo01,547.0,Jordan Ford,25.0,SAC,PG,6.0,0.0,22.0,6.5,11.5,0.571,3.3,4.9,0.667,3.3,6.5,0.5,0.714,3.3,3.3,1.0,0.0,3.3,3.3,3.3,0.0,0.0,1.6,0.0,19.6,
thomais02,548.0,Isaiah Thomas,34.0,PHO,PG,6.0,0.0,19.0,5.7,18.9,0.3,3.8,7.6,0.5,1.9,11.4,0.167,0.4,0.0,0.0,,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,15.2,
