player_id,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
jackstr02,240.0,Trayce Jackson-Davis,23.0,GSW,PF,68.0,16.0,1130.0,10.0,14.2,0.702,0.0,0.0,0.0,10.0,14.2,0.704,0.702,3.2,5.7,0.561,5.8,8.8,14.6,3.5,1.2,3.3,2.1,4.6,23.1,136.0,112.0,
brogdma01,241.0,Malcolm Brogdon,31.0,POR,PG,39.0,25.0,1121.0,9.6,21.8,0.44,3.6,8.8,0.412,6.0,13.1,0.458,0.522,4.2,5.1,0.819,1.2,5.3,6.5,9.4,1.2,0.4,2.6,2.6,27.0,120.0,120.0,
wadede01,242.0,Dean Wade,27.0,CLE,PF,54.0,32.0,1108.0,4.3,10.3,0.414,3.5,9.0,0.391,0.8,1.3,0.567,0.584,0.9,1.2,0.769,1.6,8.1,9.7,1.9,1.8,1.1,0.9,4.1,13.0,121.0,111.0,
richajo01,243.0,Josh Richardson,30.0,MIA,SG,43.0,6.0,1103.0,7.0,15.7,0.444,3.0,8.6,0.347,4.0,7.1,0.561,0.539,2.3,2.4,0.944,0.8,4.7,5.5,4.7,1.1,0.6,1.6,3.4,19.2,115.0,115.0,
mitchda01,244.0,Davion Mitchell,25.0,SAC,PG,72.0,4.0,1101.0,6.4,14.2,0.452,2.5,7.0,0.361,3.9,7.3,0.539,0.54,1.3,1.9,0.714,0.8,3.4,4.2,5.9,0.7,0.1,1.9,3.7,16.7,114.0,120.0,
saricda01,245.0,Dario Šarić,29.0,GSW,C,64.0,9.0,1098.0,8.0,17.1,0.466,3.3,8.7,0.376,4.7,8.4,0.56,0.562,3.5,4.1,0.849,3.2,9.3,12.5,6.3,1.4,0.4,3.4,4.9,22.7,119.0,115.0,
wisemja01,246.0,James Wiseman,22.0,DET,C,63.0,6.0,1091.0,8.2,13.4,0.613,0.0,0.1,0.0,8.2,13.4,0.617,0.613,3.2,4.5,0.706,4.9,10.0,14.8,2.4,0.5,1.7,2.9,6.2,19.7,119.0,118.0,
exumda01,247.0,Dante Exum,28.0,DAL,PG,55.0,17.0,1088.0,7.1,13.3,0.533,2.3,4.8,0.491,4.8,8.6,0.557,0.621,2.3,3.0,0.779,1.1,5.5,6.6,6.9,1.0,0.2,2.2,3.7,18.9,128.0,118.0,
merrisa01,248.0,Sam Merrill,27.0,CLE,SG,61.0,1.0,1069.0,7.3,18.2,0.402,6.6,16.4,0.404,0.7,1.8,0.385,0.584,1.2,1.3,0.929,1.0,4.5,5.5,5.0,0.9,0.2,0.9,3.3,22.4,125.0,117.0,
smithde03,249.0,Dennis Smith Jr.,26.0,BRK,PG,56.0,2.0,1059.0,6.9,15.8,0.435,1.5,5.1,0.294,5.4,10.7,0.502,0.482,2.0,2.7,0.741,2.3,5.3,7.7,9.5,3.2,0.6,3.2,5.7,17.3,110.0,114.0,
sharpsh01,250.0,Shaedon Sharpe,20.0,POR,SG,32.0,25.0,1059.0,8.2,20.2,0.406,2.8,8.4,0.333,5.4,11.8,0.457,0.475,4.6,5.5,0.824,2.0,5.5,7.5,4.4,1.3,0.6,3.4,4.1,23.8,105.0,119.0,
goodwjo01,251.0,Jordan Goodwin,25.0,2TM,PG,57.0,12.0,1055.0,6.5,17.7,0.369,1.9,6.5,0.298,4.6,11.2,0.411,0.424,2.0,2.7,0.746,4.1,7.6,11.7,7.2,2.2,0.8,2.6,3.5,17.0,105.0,113.0,
goodwjo01,251.0,Jordan Goodwin,25.0,PHO,PG,40.0,0.0,558.0,6.6,16.9,0.389,2.0,7.0,0.288,4.6,9.9,0.46,0.448,2.2,2.5,0.862,3.5,6.7,10.2,6.8,2.0,0.8,2.5,3.8,17.3,109.0,114.0,
goodwjo01,251.0,Jordan Goodwin,25.0,MEM,PG,17.0,12.0,497.0,6.5,18.6,0.349,1.9,6.0,0.311,4.6,12.6,0.367,0.399,1.9,3.0,0.633,4.7,8.7,13.4,7.6,2.5,0.9,2.7,3.2,16.7,100.0,112.0,
baglema01,252.0,Marvin Bagley III,24.0,2TM,C,50.0,25.0,1053.0,10.8,18.4,0.586,0.4,1.0,0.391,10.3,17.3,0.597,0.597,4.3,5.7,0.762,5.8,8.2,14.0,2.5,0.9,1.5,2.7,3.6,26.2,122.0,119.0,
baglema01,252.0,Marvin Bagley III,24.0,DET,C,26.0,10.0,478.0,10.8,18.2,0.591,0.1,0.6,0.167,10.7,17.6,0.606,0.594,5.0,6.1,0.82,4.6,7.2,11.9,2.7,0.5,1.4,2.9,4.0,26.7,122.0,120.0,
baglema01,252.0,Marvin Bagley III,24.0,WAS,C,24.0,15.0,575.0,10.7,18.5,0.581,0.7,1.4,0.471,10.1,17.1,0.59,0.599,3.7,5.3,0.708,6.8,8.9,15.8,2.3,1.2,1.5,2.4,3.3,25.9,123.0,118.0,
craigto01,253.0,Torrey Craig,33.0,CHI,SF,53.0,14.0,1049.0,5.1,11.9,0.43,2.9,7.3,0.392,2.3,4.7,0.49,0.55,1.3,1.7,0.75,3.3,7.0,10.3,2.8,1.4,1.0,1.5,5.2,14.4,119.0,117.0,
smithja04,254.0,Jalen Smith,23.0,IND,C,61.0,14.0,1047.0,10.5,17.8,0.592,2.7,6.5,0.424,7.8,11.3,0.689,0.67,3.2,4.7,0.692,5.0,10.1,15.2,2.8,0.8,1.7,2.0,5.6,27.1,133.0,117.0,
bantoda01,255.0,Dalano Banton,24.0,2TM,PG,54.0,9.0,1047.0,9.5,23.6,0.404,2.8,9.4,0.296,6.7,14.2,0.475,0.463,4.4,5.7,0.783,1.9,6.5,8.4,6.0,1.6,0.9,3.6,3.0,26.3,103.0,117.0,
bantoda01,255.0,Dalano Banton,24.0,BOS,PG,24.0,1.0,171.0,5.5,14.7,0.373,0.6,4.6,0.125,4.9,10.1,0.486,0.392,4.6,5.8,0.8,3.5,6.6,10.1,5.5,1.4,0.9,2.9,5.8,16.2,106.0,113.0,
bantoda01,255.0,Dalano Banton,24.0,POR,PG,30.0,8.0,876.0,10.3,25.3,0.408,3.2,10.3,0.311,7.1,15.0,0.474,0.471,4.4,5.6,0.78,1.6,6.4,8.1,6.1,1.6,1.0,3.8,2.5,28.2,103.0,117.0,
willizi02,256.0,Ziaire Williams,22.0,MEM,SF,51.0,15.0,1038.0,7.1,17.8,0.397,2.7,8.9,0.307,4.3,8.9,0.487,0.474,2.9,3.5,0.827,1.6,6.8,8.5,3.5,1.7,0.4,3.1,4.0,19.8,98.0,115.0,
tateja01,257.0,Jae'Sean Tate,28.0,HOU,SF,65.0,9.0,1031.0,5.1,10.8,0.472,1.1,3.6,0.299,4.0,7.2,0.559,0.522,1.2,1.8,0.667,2.9,6.4,9.3,3.0,2.0,0.7,1.7,6.4,12.5,112.0,113.0,
willike04,258.0,Kenrich Williams,29.0,OKC,PF,69.0,1.0,1029.0,6.1,13.1,0.468,2.6,6.6,0.397,3.5,6.5,0.54,0.568,0.3,0.7,0.5,2.9,6.9,9.8,4.3,1.8,0.4,1.5,4.7,15.2,120.0,113.0,
alvarjo01,259.0,Jose Alvarado,25.0,NOP,PG,56.0,0.0,1028.0,6.8,16.5,0.412,3.7,9.9,0.377,3.1,6.6,0.464,0.525,1.7,2.5,0.673,1.2,4.9,6.1,5.6,2.8,0.7,1.9,4.2,18.9,112.0,112.0,6MOY-6
grimequ01,260.0,Quentin Grimes,23.0,2TM,SG,51.0,18.0,1025.0,6.0,16.0,0.372,4.0,11.7,0.338,2.0,4.3,0.466,0.495,1.7,2.2,0.756,0.7,4.2,4.9,3.2,1.7,0.3,1.4,3.7,17.6,109.0,116.0,
grimequ01,260.0,Quentin Grimes,23.0,NYK,SG,45.0,18.0,910.0,6.3,15.8,0.395,4.3,11.7,0.363,2.0,4.1,0.486,0.53,1.3,1.9,0.706,0.8,4.1,4.9,2.9,1.7,0.2,1.2,3.7,18.1,115.0,116.0,
grimequ01,260.0,Quentin Grimes,23.0,DET,SG,6.0,0.0,115.0,3.8,17.6,0.214,1.7,11.7,0.143,2.1,5.9,0.357,0.262,4.2,4.6,0.909,0.4,4.6,5.0,5.9,2.1,1.7,2.9,3.8,13.4,78.0,117.0,
meltode01,261.0,De'Anthony Melton,25.0,PHI,SG,38.0,33.0,1023.0,6.7,17.3,0.386,3.7,10.3,0.36,3.0,7.0,0.425,0.493,3.2,3.8,0.835,1.3,5.4,6.8,5.5,2.9,0.8,1.9,4.0,20.3,113.0,113.0,
theisda01,262.0,Daniel Theis,31.0,2TM,C,60.0,3.0,1015.0,7.6,14.2,0.532,1.3,3.5,0.366,6.3,10.8,0.586,0.577,1.8,2.4,0.76,4.1,7.7,11.9,3.0,1.0,2.5,2.0,6.2,18.3,121.0,114.0,
theisda01,262.0,Daniel Theis,31.0,IND,C,1.0,0.0,8.0,5.9,23.6,0.25,0.0,5.9,0.0,5.9,17.7,0.333,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,11.8,55.0,126.0,
theisda01,262.0,Daniel Theis,31.0,LAC,C,59.0,3.0,1007.0,7.6,14.2,0.536,1.3,3.4,0.371,6.3,10.7,0.589,0.581,1.9,2.5,0.76,4.2,7.8,12.0,3.0,1.0,2.5,2.1,6.2,18.3,122.0,114.0,
walkelo01,263.0,Lonnie Walker IV,25.0,BRK,SG,58.0,0.0,1011.0,10.2,24.1,0.423,5.1,13.3,0.384,5.1,10.8,0.471,0.528,2.2,2.9,0.763,0.6,5.6,6.2,3.6,1.6,1.0,2.5,3.5,27.7,105.0,117.0,
hortota01,264.0,Talen Horton-Tucker,23.0,UTA,PG,51.0,11.0,1009.0,8.8,22.2,0.396,2.9,8.7,0.33,5.9,13.5,0.438,0.46,4.2,5.2,0.807,1.0,4.8,5.8,8.5,2.2,0.9,3.1,4.5,24.7,108.0,120.0,
hayeski01,265.0,Killian Hayes,22.0,DET,PG,42.0,31.0,1008.0,5.6,13.5,0.413,1.1,3.5,0.297,4.5,10.0,0.455,0.452,1.6,2.4,0.66,0.5,5.2,5.7,9.8,1.7,1.0,2.4,3.6,13.8,106.0,119.0,
carteje01,266.0,Jevon Carter,28.0,CHI,PG,72.0,0.0,1004.0,6.9,18.1,0.378,3.8,11.6,0.329,3.0,6.5,0.466,0.484,0.2,0.3,0.571,0.5,2.4,3.0,4.7,1.8,0.8,1.8,3.5,17.7,101.0,119.0,
kennalu01,267.0,Luke Kennard,27.0,MEM,SG,39.0,22.0,999.0,6.9,15.4,0.448,5.2,11.6,0.45,1.7,3.8,0.442,0.617,2.0,2.2,0.889,0.5,5.0,5.5,6.7,1.0,0.1,2.6,1.9,21.0,121.0,119.0,
mathega01,268.0,Garrison Mathews,27.0,ATL,SG,66.0,5.0,992.0,5.0,10.9,0.456,4.1,9.3,0.44,0.9,1.6,0.545,0.644,1.6,2.0,0.81,0.8,3.6,4.4,1.8,1.0,0.4,0.9,5.6,15.7,131.0,123.0,
hardyja02,269.0,Jaden Hardy,21.0,DAL,SG,73.0,7.0,989.0,9.5,23.2,0.407,3.9,10.9,0.362,5.5,12.4,0.447,0.492,2.9,3.7,0.776,1.0,5.4,6.4,5.3,1.1,0.2,3.0,3.9,25.7,103.0,118.0,
manntr01,270.0,Tre Mann,22.0,2TM,PG,41.0,28.0,987.0,7.2,15.7,0.459,2.3,6.3,0.373,4.9,9.5,0.516,0.533,2.2,2.9,0.763,1.0,6.4,7.4,8.2,2.5,0.1,3.2,2.4,19.0,110.0,118.0,
manntr01,270.0,Tre Mann,22.0,OKC,PG,13.0,0.0,119.0,8.1,16.2,0.5,3.2,7.7,0.421,4.8,8.5,0.571,0.6,0.4,0.4,1.0,1.6,8.1,9.7,8.1,1.2,0.0,3.6,1.2,19.8,115.0,114.0,
manntr01,270.0,Tre Mann,22.0,CHO,PG,28.0,28.0,868.0,7.1,15.7,0.453,2.2,6.1,0.364,4.9,9.6,0.509,0.524,2.5,3.3,0.759,0.9,6.2,7.1,8.2,2.7,0.2,3.2,2.6,18.9,109.0,118.0,
reddica01,271.0,Cam Reddish,24.0,LAL,SF,48.0,26.0,984.0,4.4,11.3,0.389,1.8,5.3,0.336,2.6,6.0,0.435,0.468,2.0,2.6,0.759,1.3,3.5,4.8,2.3,2.3,0.7,1.5,3.1,12.6,102.0,116.0,
kornelu01,272.0,Luke Kornet,28.0,BOS,C,63.0,7.0,983.0,7.1,10.2,0.7,0.1,0.1,1.0,7.1,10.2,0.698,0.702,2.5,2.7,0.907,5.9,7.2,13.1,3.4,1.2,3.1,1.1,3.9,16.8,157.0,110.0,
elliske01,273.0,Keon Ellis,24.0,SAC,SG,57.0,21.0,978.0,5.3,11.5,0.461,3.5,8.3,0.417,1.8,3.2,0.578,0.612,1.3,1.7,0.743,1.6,4.6,6.2,4.2,2.5,1.4,1.8,5.6,15.4,122.0,113.0,
tillmxa01,274.0,Xavier Tillman Sr.,25.0,2TM,PF,54.0,15.0,974.0,6.1,14.0,0.434,1.0,4.1,0.247,5.1,10.0,0.51,0.47,1.1,2.5,0.44,3.5,7.1,10.6,3.9,2.6,2.2,1.7,3.8,14.3,105.0,110.0,
tillmxa01,274.0,Xavier Tillman Sr.,25.0,MEM,C,34.0,13.0,700.0,6.1,14.9,0.408,0.8,3.7,0.226,5.2,11.2,0.469,0.437,1.3,3.0,0.419,3.9,7.1,11.0,4.0,2.9,2.4,2.0,4.2,14.2,98.0,110.0,
tillmxa01,274.0,Xavier Tillman Sr.,25.0,BOS,PF,20.0,2.0,274.0,6.1,11.9,0.515,1.4,5.0,0.286,4.7,6.9,0.684,0.576,0.7,1.3,0.571,2.5,7.2,9.7,3.6,1.6,1.6,0.9,2.7,14.4,127.0,111.0,
okogijo01,275.0,Josh Okogie,25.0,PHO,SG,60.0,11.0,960.0,4.4,10.5,0.417,1.5,4.8,0.309,2.9,5.7,0.509,0.488,3.9,5.2,0.745,3.8,4.1,7.8,3.3,2.4,1.2,1.8,3.5,14.1,119.0,114.0,
bitadgo01,276.0,Goga Bitadze,24.0,ORL,C,62.0,33.0,957.0,6.5,10.8,0.603,0.1,0.7,0.143,6.4,10.1,0.636,0.608,2.9,4.5,0.655,5.6,9.2,14.8,4.1,1.7,3.7,2.3,5.5,16.1,128.0,107.0,
chrisma02,277.0,Max Christie,20.0,LAL,SG,67.0,7.0,944.0,5.2,12.1,0.427,2.1,5.9,0.356,3.1,6.2,0.496,0.515,1.8,2.3,0.783,0.8,6.4,7.2,3.0,1.0,0.9,1.8,2.9,14.3,105.0,117.0,
loveke01,278.0,Kevin Love,35.0,MIA,PF,55.0,5.0,924.0,8.5,19.4,0.44,4.5,13.2,0.344,4.0,6.2,0.643,0.557,4.6,5.8,0.787,3.2,15.1,18.2,6.2,1.0,0.5,2.6,5.2,26.2,121.0,109.0,
sharpda01,279.0,Day'Ron Sharpe,22.0,BRK,C,61.0,1.0,921.0,9.0,15.8,0.571,0.2,0.8,0.267,8.8,15.0,0.588,0.578,4.0,6.6,0.61,8.7,12.3,20.9,4.6,1.3,2.4,3.8,7.0,22.3,120.0,112.0,
isaacjo01,280.0,Jonathan Isaac,26.0,ORL,PF,58.0,2.0,914.0,7.9,15.5,0.51,2.3,6.1,0.375,5.6,9.4,0.598,0.584,3.2,4.4,0.72,4.0,10.1,14.1,1.6,2.3,3.8,1.5,3.5,21.3,124.0,105.0,6MOY-9
fultzma01,281.0,Markelle Fultz,25.0,ORL,PG,43.0,18.0,910.0,8.4,17.7,0.472,0.2,1.0,0.222,8.2,16.8,0.487,0.479,1.3,1.8,0.697,3.0,4.5,7.5,6.5,2.3,0.8,2.7,3.5,18.2,106.0,112.0,
mcderdo01,282.0,Doug McDermott,32.0,2TM,SF,64.0,0.0,904.0,6.4,14.9,0.433,4.9,12.0,0.41,1.5,2.9,0.527,0.599,0.6,1.0,0.579,0.5,2.6,3.1,3.7,0.8,0.1,1.5,3.4,18.4,114.0,122.0,
mcderdo01,282.0,Doug McDermott,32.0,SAS,SF,46.0,0.0,700.0,6.4,14.6,0.442,5.2,11.7,0.439,1.3,2.8,0.452,0.619,0.7,1.2,0.588,0.5,2.7,3.3,3.9,0.7,0.1,1.6,3.3,18.7,116.0,122.0,
mcderdo01,282.0,Doug McDermott,32.0,IND,SF,18.0,0.0,204.0,6.5,16.0,0.406,4.2,13.0,0.321,2.3,3.0,0.769,0.536,0.2,0.5,0.5,0.5,2.1,2.5,3.0,1.2,0.0,0.9,3.7,17.3,110.0,123.0,
willija07,283.0,Jaylin Williams,21.0,OKC,C,69.0,1.0,897.0,5.1,12.2,0.417,2.8,7.7,0.368,2.3,4.5,0.5,0.533,1.8,2.2,0.805,1.9,10.6,12.5,5.9,1.5,1.4,1.8,5.3,14.8,119.0,110.0,
jovicni01,284.0,Nikola Jović,20.0,MIA,PF,46.0,38.0,896.0,7.1,15.6,0.452,3.6,9.1,0.399,3.5,6.6,0.525,0.568,1.8,2.6,0.702,1.4,9.3,10.7,5.0,1.4,0.8,2.3,4.6,19.6,113.0,111.0,
mcgowbr01,285.0,Bryce McGowens,21.0,CHO,SG,59.0,14.0,882.0,5.7,12.9,0.439,1.9,5.7,0.333,3.7,7.2,0.523,0.513,3.7,4.8,0.776,1.0,4.8,5.7,2.9,1.2,0.6,1.7,4.1,16.9,111.0,122.0,
whitmca01,286.0,Cam Whitmore,19.0,HOU,SF,47.0,2.0,880.0,11.7,25.7,0.454,4.4,12.1,0.359,7.3,13.6,0.538,0.539,4.2,6.2,0.679,2.4,7.5,9.9,1.8,1.7,0.9,2.5,3.5,31.9,109.0,113.0,
hayesja02,287.0,Jaxson Hayes,23.0,LAL,C,70.0,5.0,877.0,6.8,9.5,0.72,0.0,0.4,0.0,6.8,9.1,0.754,0.72,2.8,4.4,0.622,3.7,7.7,11.4,1.8,1.8,1.6,2.3,6.7,16.4,128.0,113.0,
weslebl01,288.0,Blake Wesley,20.0,SAS,SG,61.0,3.0,876.0,5.5,11.7,0.474,0.7,3.0,0.218,4.9,8.7,0.563,0.502,2.8,4.2,0.667,1.0,4.1,5.1,9.0,1.6,0.5,3.0,4.8,14.5,110.0,118.0,
flynnma01,289.0,Malachi Flynn,25.0,3TM,PG,69.0,0.0,876.0,7.5,17.9,0.418,3.1,9.3,0.331,4.4,8.6,0.513,0.505,2.9,3.9,0.732,1.2,5.1,6.3,7.2,2.1,0.4,3.5,3.6,21.0,105.0,119.0,
flynnma01,289.0,Malachi Flynn,25.0,TOR,PG,31.0,0.0,474.0,5.7,14.0,0.409,2.9,8.2,0.35,2.9,5.8,0.491,0.511,1.7,2.2,0.773,1.3,5.3,6.6,7.4,1.8,0.6,3.4,4.3,16.0,105.0,119.0,
flynnma01,289.0,Malachi Flynn,25.0,NYK,PG,14.0,0.0,60.0,7.6,19.3,0.391,3.4,10.9,0.308,4.2,8.4,0.5,0.478,7.6,9.2,0.818,0.0,5.0,5.0,5.0,0.8,0.0,2.5,2.5,26.1,116.0,117.0,
flynnma01,289.0,Malachi Flynn,25.0,DET,PG,24.0,0.0,342.0,10.0,23.2,0.43,3.4,10.7,0.316,6.6,12.5,0.528,0.503,3.7,5.3,0.684,1.1,4.9,6.0,7.2,2.7,0.3,3.8,3.0,27.0,104.0,118.0,
woodch01,290.0,Christian Wood,28.0,LAL,PF,50.0,1.0,872.0,6.7,14.4,0.466,1.9,6.2,0.307,4.8,8.2,0.587,0.532,3.6,5.1,0.702,2.1,11.7,13.9,2.7,0.9,1.8,2.7,3.9,18.9,107.0,113.0,
lavinza01,291.0,Zach LaVine,28.0,CHI,SG,25.0,23.0,872.0,9.7,21.5,0.452,3.4,9.7,0.349,6.3,11.8,0.536,0.531,5.0,5.9,0.854,0.5,6.9,7.4,5.6,1.2,0.5,3.0,3.3,27.8,113.0,118.0,
klebima01,292.0,Maxi Kleber,32.0,DAL,C,43.0,7.0,871.0,3.5,8.0,0.432,1.8,5.1,0.348,1.7,3.0,0.574,0.541,1.8,2.6,0.702,1.7,6.2,7.9,3.7,0.9,1.7,1.5,4.4,10.5,118.0,116.0,
holidju01,293.0,Justin Holiday,34.0,DEN,SG,58.0,9.0,862.0,5.1,11.2,0.454,3.2,7.8,0.404,1.9,3.3,0.569,0.595,0.2,0.2,0.75,0.5,3.6,4.1,3.9,2.1,0.5,0.8,4.0,13.5,124.0,115.0,
metuch01,294.0,Chimezie Metu,26.0,2TM,C,51.0,12.0,859.0,6.9,13.8,0.504,1.6,5.3,0.298,5.4,8.5,0.633,0.561,3.3,3.6,0.906,2.3,8.6,10.9,2.6,2.4,0.9,2.9,4.0,18.7,112.0,114.0,
metuch01,294.0,Chimezie Metu,26.0,PHO,C,37.0,5.0,448.0,7.2,14.2,0.508,1.6,5.6,0.294,5.6,8.6,0.646,0.565,4.1,4.7,0.884,2.6,9.4,12.0,2.1,2.1,1.0,2.9,4.3,20.2,115.0,112.0,
metuch01,294.0,Chimezie Metu,26.0,DET,C,14.0,7.0,411.0,6.7,13.3,0.5,1.5,5.0,0.302,5.2,8.3,0.62,0.557,2.3,2.5,0.952,2.0,7.8,9.8,3.2,2.8,0.8,2.9,3.7,17.2,109.0,115.0,
watfotr01,295.0,Trendon Watford,23.0,BRK,PF,63.0,2.0,856.0,9.5,18.0,0.527,1.6,3.9,0.397,7.9,14.1,0.564,0.571,4.5,5.6,0.794,3.0,8.2,11.2,4.7,1.3,1.1,3.6,6.1,25.0,115.0,115.0,
hendrta01,296.0,Taylor Hendricks,20.0,UTA,PF,40.0,23.0,856.0,6.1,13.5,0.45,3.0,7.9,0.379,3.1,5.6,0.55,0.56,1.3,1.6,0.793,2.6,7.8,10.4,1.8,1.6,1.7,1.5,4.3,16.5,117.0,119.0,
poweldw01,297.0,Dwight Powell,32.0,DAL,C,63.0,9.0,836.0,4.1,6.1,0.679,0.1,0.2,0.333,4.1,5.9,0.689,0.684,3.6,5.1,0.708,5.6,6.7,12.3,4.8,1.5,1.1,1.8,6.5,11.9,147.0,115.0,
browntr01,298.0,Troy Brown Jr.,24.0,2TM,SF,59.0,15.0,827.0,5.0,13.3,0.372,2.8,8.3,0.333,2.2,5.0,0.435,0.476,1.9,2.2,0.865,1.5,7.0,8.5,3.5,1.4,0.2,1.8,2.5,14.6,105.0,115.0,
browntr01,298.0,Troy Brown Jr.,24.0,MIN,SF,37.0,3.0,410.0,6.3,14.2,0.441,3.7,10.1,0.369,2.5,4.1,0.618,0.572,2.3,2.7,0.864,1.7,7.0,8.7,4.2,1.0,0.2,2.2,3.1,18.6,118.0,112.0,
browntr01,298.0,Troy Brown Jr.,24.0,DET,SF,22.0,12.0,417.0,3.7,12.5,0.296,1.8,6.6,0.281,1.8,5.9,0.314,0.37,1.5,1.7,0.867,1.3,7.0,8.3,2.9,1.8,0.1,1.4,1.8,10.7,91.0,119.0,
morrima03,299.0,Marcus Morris,34.0,2TM,PF,49.0,7.0,817.0,7.0,15.9,0.439,2.9,7.2,0.403,4.1,8.7,0.469,0.53,2.2,2.7,0.818,1.4,6.7,8.1,2.2,0.9,0.8,1.8,4.5,19.1,109.0,116.0,
morrima03,299.0,Marcus Morris,34.0,PHI,PF,37.0,7.0,637.0,7.0,15.8,0.439,2.8,7.0,0.4,4.2,8.9,0.47,0.527,2.4,2.8,0.861,1.4,7.0,8.4,2.0,1.0,0.8,1.5,4.7,19.1,112.0,116.0,
morrima03,299.0,Marcus Morris,34.0,CLE,PF,12.0,0.0,180.0,7.1,16.2,0.441,3.3,8.0,0.414,3.8,8.2,0.467,0.542,1.4,2.2,0.625,1.4,5.5,6.9,2.7,0.5,0.5,3.0,3.6,18.9,100.0,116.0,
houstca01,300.0,Caleb Houstan,21.0,ORL,SF,59.0,13.0,815.0,4.9,12.5,0.388,4.4,11.7,0.373,0.5,0.8,0.615,0.563,1.3,1.6,0.808,1.7,3.4,5.1,1.8,0.9,0.2,1.0,3.7,15.4,119.0,116.0,
sheppbe01,301.0,Ben Sheppard,22.0,IND,SG,57.0,1.0,814.0,5.2,13.3,0.393,2.8,9.0,0.314,2.4,4.2,0.562,0.5,1.3,1.5,0.885,0.9,4.3,5.2,3.1,1.9,0.1,0.9,5.1,14.6,112.0,120.0,
laravja01,302.0,Jake LaRavia,22.0,MEM,PF,35.0,6.0,806.0,7.2,18.4,0.389,3.2,9.5,0.34,3.9,8.9,0.442,0.477,5.5,6.6,0.826,3.1,4.7,7.8,3.5,1.8,0.7,2.7,4.2,23.0,109.0,116.0,
biyombi01,303.0,Bismack Biyombo,31.0,2TM,C,40.0,27.0,791.0,4.6,8.1,0.565,0.0,0.0,,4.6,8.1,0.565,0.565,1.6,3.3,0.481,3.8,9.1,12.9,3.3,0.7,2.3,2.6,5.5,10.7,108.0,114.0,
biyombi01,303.0,Bismack Biyombo,31.0,MEM,C,30.0,27.0,718.0,4.6,8.1,0.563,0.0,0.0,,4.6,8.1,0.563,0.563,1.5,3.1,0.478,3.9,9.1,13.0,3.5,0.7,2.3,2.6,5.6,10.6,108.0,114.0,
biyombi01,303.0,Bismack Biyombo,31.0,OKC,C,10.0,0.0,73.0,4.6,7.9,0.583,0.0,0.0,,4.6,7.9,0.583,0.583,2.6,5.3,0.5,3.3,8.6,11.9,1.3,0.7,2.0,2.6,4.6,11.9,107.0,113.0,
thorjt01,304.0,JT Thor,21.0,CHO,PF,63.0,3.0,781.0,5.1,11.6,0.437,1.8,5.1,0.346,3.3,6.4,0.51,0.514,0.7,1.3,0.55,2.7,6.5,9.2,1.8,0.7,1.7,0.9,3.8,12.6,110.0,121.0,
jacksis01,305.0,Isaiah Jackson,22.0,IND,C,59.0,3.0,771.0,9.5,14.3,0.665,0.0,0.2,0.0,9.5,14.0,0.677,0.665,4.5,6.2,0.716,5.8,8.8,14.6,3.1,2.1,3.7,2.4,8.4,23.4,135.0,112.0,
robinmi01,306.0,Mitchell Robinson,25.0,NYK,C,31.0,21.0,768.0,4.8,8.3,0.575,0.0,0.0,,4.8,8.3,0.575,0.575,1.8,4.3,0.409,9.3,7.9,17.3,1.2,2.4,2.3,1.6,3.6,11.4,128.0,109.0,
landajo01,307.0,Jock Landale,28.0,HOU,C,56.0,3.0,763.0,6.7,13.1,0.515,0.6,2.5,0.25,6.1,10.6,0.578,0.539,3.3,4.1,0.8,5.6,5.3,10.9,4.1,1.3,2.1,2.0,4.7,17.4,126.0,114.0,
martico01,308.0,Cody Martin,28.0,CHO,SF,28.0,22.0,753.0,5.4,14.1,0.381,1.8,5.6,0.314,3.6,8.5,0.426,0.444,1.3,2.2,0.606,1.2,5.9,7.1,6.8,2.1,1.2,2.9,3.1,13.8,96.0,118.0,
martike04,309.0,KJ Martin,23.0,2TM,SF,60.0,2.0,746.0,6.4,11.9,0.536,0.5,1.8,0.286,5.9,10.1,0.582,0.558,1.5,2.7,0.537,2.7,5.9,8.6,3.4,1.5,0.8,2.1,6.6,14.8,112.0,115.0,
martike04,309.0,KJ Martin,23.0,LAC,SF,2.0,0.0,31.0,6.4,15.9,0.4,1.6,8.0,0.2,4.8,8.0,0.6,0.45,1.6,3.2,0.5,1.6,3.2,4.8,1.6,3.2,1.6,3.2,4.8,15.9,86.0,114.0,
martike04,309.0,KJ Martin,23.0,PHI,SF,58.0,2.0,715.0,6.4,11.8,0.544,0.5,1.6,0.304,5.9,10.2,0.581,0.564,1.4,2.7,0.538,2.8,6.1,8.8,3.4,1.4,0.8,2.1,6.7,14.7,113.0,116.0,
wrighde01,310.0,Delon Wright,31.0,2TM,PG,47.0,1.0,742.0,4.8,12.1,0.394,1.6,4.4,0.368,3.2,7.7,0.408,0.46,2.4,2.9,0.822,1.2,4.3,5.6,7.7,3.5,0.7,0.9,2.1,13.6,120.0,114.0,
